:ID,:LABEL,statement_id,full_name,first_name,last_name,age,date_of_birth,gender,occupation,employer,phone,alt_phone,email,residential_address,city,state,zip_code,statement_date,statement_id_ref,claim_id,incident_state,distance_from_scene_ft,relationship_to_claimant,deposition_ready,willing_to_testify,reliability_score,reliability_note,prior_testimony_count,prior_testimony_flag,criminal_record_flag,statement_recorded,statement_notarized,cross_claim_appearance_count,contacted_by_attorney,credibility_flag,same_name_claims_count,professional_witness_flag,same_phone_claims_count,same_address_claims_count,compensation_received_flag,coached_statement_flag
WS-573572-W1,Witness,WS-573572-W1,Christopher Smith,Christopher,Smith,37,5/10/1978,Female,Jogger,Retired,(356) 904-1781,(390) 300-2062,christopher.smith@outlook.com,"3247 Pine Ave, Buffalo, NY",Buffalo,NY,56667,1/12/2015,WS-573572-W1,CLM-573572,NY,192,Stranger/Bystander,Yes,Yes,91,Inconsistency in timeline,2,No,No,Written,No,1,No,HIGH,3,Yes,1,1,Yes,No
WS-573572-W2,Witness,WS-573572-W2,Brian Evans,Brian,Evans,31,11/20/1984,Male,Real Estate Agent Who Had Just Parked,City of Rochester,(479) 956-3894,,brian.evans@yahoo.com,"7084 Maple St, Rochester, NY",Rochester,NY,64155,1/12/2015,WS-573572-W2,CLM-573572,NY,288,Stranger/Bystander,No,Yes,99,Corroborated by dashcam,3,Yes,No,Audio,No,1,Yes,HIGH,3,Yes,1,1,Yes,No
WS-649800-W1,Witness,WS-649800-W1,Susan Campbell,Susan,Campbell,43,3/20/1972,Male,Rideshare Driver,Self-Employed,(506) 769-7918,(594) 284-3982,susan.campbell@yahoo.com,"8966 Pine St, Norfolk, VA",Norfolk,VA,54186,1/27/2015,WS-649800-W1,CLM-649800,VA,405,Neighbor,Yes,Yes,91,Corroborated by dashcam,3,Yes,No,Written,Yes,1,No,HIGH,6,Yes,1,1,No,Yes
WS-649800-W2,Witness,WS-649800-W2,Brian King,Brian,King,54,7/23/1961,Male,Postal Worker Making Deliveries,Private Company,(246) 682-1293,,brian.king@gmail.com,"6173 Oak St, Roanoke, VA",Roanoke,VA,20744,1/27/2015,WS-649800-W2,CLM-649800,VA,314,Stranger/Bystander,Yes,Yes,97,Statement matches police report,5,Yes,No,Audio,No,1,No,HIGH,2,No,1,1,No,No
WS-390256-W1,Witness,WS-390256-W1,Angela Lee,Angela,Lee,68,5/16/1947,Male,Postal Worker Making Deliveries,Private Company,(897) 775-3416,(871) 271-8932,angela.lee@yahoo.com,"3694 Oak Blvd, Morgantown, WV",Morgantown,WV,32833,2/6/2015,WS-390256-W1,CLM-390256,WV,167,Unknown,Yes,Unknown,52,Prior testimony flagged,0,No,No,Written,Yes,1,No,MEDIUM,1,No,1,1,No,No
WS-931901-W1,Witness,WS-931901-W1,Melissa Lee,Melissa,Lee,28,7/28/1987,Female,Mail Carrier,Self-Employed,(846) 842-7313,(600) 370-1341,melissa.lee@gmail.com,"7367 Oak Blvd, Charlotte, NC",Charlotte,NC,33059,1/22/2015,WS-931901-W1,CLM-931901,NC,428,Neighbor,Yes,Yes,47,Statement matches police report,5,Yes,No,,Yes,1,No,LOW,4,Yes,1,1,No,No
WS-931901-W2,Witness,WS-931901-W2,Melissa Mitchell,Melissa,Mitchell,52,2/15/1963,Female,College Student Waiting For The Bus,Unemployed,(938) 234-8226,(693) 542-5456,melissa.mitchell@outlook.com,"9214 Cedar Dr, Durham, NC",Durham,NC,11580,1/22/2015,WS-931901-W2,CLM-931901,NC,368,Stranger/Bystander,Yes,Unknown,43,Corroborated by dashcam,0,No,No,Audio,No,1,No,LOW,1,No,1,1,No,No
WS-769475-W1,Witness,WS-769475-W1,Daniel Young,Daniel,Young,35,2/25/1980,Female,College Student Waiting For The Bus,City of Rochester,(578) 298-6662,(828) 924-6959,daniel.young@outlook.com,"589 Oak Blvd, Rochester, NY",Rochester,NY,12715,1/3/2015,WS-769475-W1,CLM-769475,NY,232,Stranger/Bystander,No,No,94,Prior testimony flagged,1,No,No,Written,No,1,Yes,HIGH,3,Yes,1,1,No,Yes
WS-769475-W2,Witness,WS-769475-W2,Robert Lee,Robert,Lee,69,6/19/1946,Female,School Bus Driver,Retired,(847) 560-6297,(925) 692-2726,robert.lee@yahoo.com,"7545 Cedar Dr, New York, NY",New York,NY,32286,1/3/2015,WS-769475-W2,CLM-769475,NY,105,Coworker,Unknown,No,83,Consistent with physical evidence,5,Yes,No,,Yes,1,No,HIGH,3,Yes,1,1,Yes,No
WS-844062-W1,Witness,WS-844062-W1,Michelle Collins,Michelle,Collins,18,7/20/1997,Male,Construction Worker,Private Company,(919) 698-8649,(951) 235-2746,michelle.collins@outlook.com,"4087 Oak Ave, Spartanburg, SC",Spartanburg,SC,74615,2/23/2015,WS-844062-W1,CLM-844062,SC,165,Stranger/Bystander,Yes,Yes,42,Prior testimony flagged,3,Yes,No,Written,Yes,1,No,LOW,4,Yes,1,2,No,No
WS-844062-W2,Witness,WS-844062-W2,Christopher Parker,Christopher,Parker,56,12/6/1959,Male,Jogger,City of Spartanburg,(727) 887-4036,(253) 975-8484,christopher.parker@gmail.com,"1811 Cedar Blvd, Spartanburg, SC",Spartanburg,SC,79119,2/23/2015,WS-844062-W2,CLM-844062,SC,79,Passerby,Yes,No,84,Consistent with physical evidence,4,Yes,No,,No,1,No,HIGH,3,Yes,1,1,Yes,No
WS-844062-W3,Witness,WS-844062-W3,Robert Nelson,Robert,Nelson,71,1/22/1944,Female,Delivery Driver,County Government,(328) 502-5149,(747) 218-5929,robert.nelson@gmail.com,"1155 Pine St, Charleston, SC",Charleston,SC,98739,2/23/2015,WS-844062-W3,CLM-844062,SC,201,Unknown,Yes,No,79,Statement matches police report,3,Yes,No,Video,Yes,1,No,HIGH,3,Yes,1,1,No,No
WS-732169-W1,Witness,WS-732169-W1,Angela Hall,Angela,Hall,68,5/15/1947,Female,Retired Police Officer Walking Their Dog,County Government,(885) 666-2548,(568) 757-9105,angela.hall@yahoo.com,"7376 Main Dr, Richmond, VA",Richmond,VA,23695,2/13/2015,WS-732169-W1,CLM-732169,VA,118,Stranger/Bystander,Yes,Yes,93,Inconsistency in timeline,3,Yes,Yes,Written,Yes,1,No,HIGH,4,Yes,1,1,Yes,Yes
WS-221854-W1,Witness,WS-221854-W1,Thomas Jones,Thomas,Jones,22,1/24/1993,Male,Postal Worker Making Deliveries,City of Rochester,(571) 930-6635,,thomas.jones@yahoo.com,"8502 Pine Ave, Rochester, NY",Rochester,NY,50504,2/8/2015,WS-221854-W1,CLM-221854,NY,142,Stranger/Bystander,Yes,Yes,69,Inconsistency in timeline,5,Yes,No,Written,No,1,No,MEDIUM,3,Yes,1,1,No,No
WS-776950-W1,Witness,WS-776950-W1,Laura King,Laura,King,68,7/3/1947,Male,Dog Walker,Self-Employed,(437) 310-4809,(615) 941-7519,laura.king@outlook.com,"7315 Pine St, Charleston, SC",Charleston,SC,98087,1/9/2015,WS-776950-W1,CLM-776950,SC,75,Stranger/Bystander,Yes,Yes,87,Prior testimony flagged,3,Yes,No,Video,No,1,No,HIGH,3,Yes,1,1,Yes,No
WS-776950-W2,Witness,WS-776950-W2,Mark Turner,Mark,Turner,35,9/6/1980,Female,Pedestrian,County Government,(954) 978-4069,(727) 803-4435,mark.turner@gmail.com,"8573 Maple Ave, Greenville, SC",Greenville,SC,91687,1/9/2015,WS-776950-W2,CLM-776950,SC,329,Stranger/Bystander,Yes,No,64,Corroborated by dashcam,3,Yes,No,Written,No,1,No,MEDIUM,5,Yes,1,1,Yes,No
WS-776950-W3,Witness,WS-776950-W3,Jason Campbell,Jason,Campbell,35,10/7/1980,Female,Real Estate Agent Who Had Just Parked,Self-Employed,(714) 511-7464,(747) 531-6601,jason.campbell@gmail.com,"9829 Main Ave, Columbia, SC",Columbia,SC,25209,1/9/2015,WS-776950-W3,CLM-776950,SC,448,Stranger/Bystander,Yes,No,47,Corroborated by dashcam,4,Yes,No,,Yes,1,No,LOW,1,No,1,1,No,No
WS-291006-W1,Witness,WS-291006-W1,Brian Parker,Brian,Parker,63,12/13/1952,Male,Cyclist,City of Columbia,(636) 602-1751,(567) 975-2426,brian.parker@outlook.com,"6367 Cedar St, Columbia, SC",Columbia,SC,96814,2/8/2015,WS-291006-W1,CLM-291006,SC,349,Stranger/Bystander,No,Yes,62,Inconsistency in timeline,0,No,No,Video,No,1,No,MEDIUM,7,Yes,1,1,No,No
WS-845751-W1,Witness,WS-845751-W1,Mark Evans,Mark,Evans,41,2/20/1974,Male,Pedestrian,City of Virginia Beach,(528) 422-2531,(490) 918-1992,mark.evans@gmail.com,"1684 Cedar Blvd, Virginia Beach, VA",Virginia Beach,VA,87345,1/10/2015,WS-845751-W1,CLM-845751,VA,384,Stranger/Bystander,Unknown,Yes,78,Prior testimony flagged,0,No,No,,Yes,1,No,HIGH,2,No,1,1,No,No
WS-845751-W2,Witness,WS-845751-W2,Mark Hill,Mark,Hill,65,11/15/1950,Male,Rideshare Driver,Retired,(877) 359-5069,,mark.hill@outlook.com,"913 Oak St, Richmond, VA",Richmond,VA,85319,1/10/2015,WS-845751-W2,CLM-845751,VA,117,Stranger/Bystander,No,Yes,70,Corroborated by dashcam,2,No,No,Written,Yes,1,No,MEDIUM,2,No,1,1,No,No
WS-889764-W1,Witness,WS-889764-W1,Brian Adams,Brian,Adams,39,6/2/1976,Male,Nearby Shop Owner,Retired,(552) 296-3365,(745) 532-4672,brian.adams@yahoo.com,"501 Main Dr, Morgantown, WV",Morgantown,WV,22306,1/26/2015,WS-889764-W1,CLM-889764,WV,365,Friend of Claimant,Unknown,No,100,Corroborated by dashcam,0,No,No,,Yes,1,No,HIGH,3,Yes,1,1,No,No
WS-889764-W2,Witness,WS-889764-W2,Michelle Mitchell,Michelle,Mitchell,40,1/1/1975,Male,Food Truck Vendor,Private Company,(907) 522-6654,,michelle.mitchell@yahoo.com,"7283 Pine Blvd, Morgantown, WV",Morgantown,WV,15369,1/26/2015,WS-889764-W2,CLM-889764,WV,204,Unknown,Yes,Yes,73,Statement matches police report,3,Yes,No,Written,Yes,1,No,MEDIUM,2,No,1,1,No,No
WS-929306-W1,Witness,WS-929306-W1,Steven Allen,Steven,Allen,58,8/4/1957,Male,College Student Waiting For The Bus,Retired,(232) 445-3879,(556) 456-6442,steven.allen@outlook.com,"9554 Oak Blvd, Morgantown, WV",Morgantown,WV,33967,2/21/2015,WS-929306-W1,CLM-929306,WV,67,Unknown,No,Yes,71,Consistent with physical evidence,0,No,No,Written,No,1,No,MEDIUM,4,Yes,1,1,No,No
WS-515457-W1,Witness,WS-515457-W1,Amanda Collins,Amanda,Collins,49,11/3/1966,Female,Delivery Driver,Private Company,(286) 364-6301,,amanda.collins@outlook.com,"3477 Main Blvd, Albany, NY",Albany,NY,49566,1/23/2015,WS-515457-W1,CLM-515457,NY,491,Coworker,Yes,Yes,83,Prior testimony flagged,2,No,No,,No,1,No,HIGH,4,Yes,1,1,No,No
WS-515457-W2,Witness,WS-515457-W2,Eric Green,Eric,Green,24,8/20/1991,Female,Retired Police Officer Walking Their Dog,Private Company,(612) 235-1606,,eric.green@outlook.com,"8557 Oak Ave, Albany, NY",Albany,NY,70046,1/23/2015,WS-515457-W2,CLM-515457,NY,469,Neighbor,Yes,Unknown,79,Corroborated by dashcam,5,Yes,Yes,Written,No,1,No,HIGH,5,Yes,6,1,No,No
WS-515457-W3,Witness,WS-515457-W3,Steven Allen,Steven,Allen,61,6/24/1954,Male,Pedestrian,City of Buffalo,(336) 615-7464,(987) 488-8947,steven.allen@gmail.com,"3601 Oak Ave, Buffalo, NY",Buffalo,NY,88426,1/23/2015,WS-515457-W3,CLM-515457,NY,85,Stranger/Bystander,No,Yes,45,Consistent with physical evidence,2,No,No,Written,No,1,Yes,LOW,4,Yes,1,1,No,No
WS-556270-W1,Witness,WS-556270-W1,Susan Collins,Susan,Collins,29,6/27/1986,Female,Cyclist,Private Company,(373) 651-3008,(342) 410-8373,susan.collins@outlook.com,"4947 Main Ave, Rochester, NY",Rochester,NY,57082,2/5/2015,WS-556270-W1,CLM-556270,NY,68,Stranger/Bystander,Yes,Unknown,91,Statement matches police report,2,No,No,Written,No,1,No,HIGH,1,No,1,1,No,No
WS-556270-W2,Witness,WS-556270-W2,Brian Jones,Brian,Jones,35,1/19/1980,Female,Rideshare Driver,City of Buffalo,(433) 824-1190,(559) 904-5237,brian.jones@outlook.com,"9120 Pine Dr, Buffalo, NY",Buffalo,NY,35769,2/5/2015,WS-556270-W2,CLM-556270,NY,385,Friend of Claimant,Yes,Yes,73,Consistent with physical evidence,1,No,No,,Yes,1,Yes,MEDIUM,2,No,1,1,No,No
WS-908935-W1,Witness,WS-908935-W1,Ryan Hall,Ryan,Hall,41,10/22/1974,Male,Real Estate Agent Who Had Just Parked,City of Cleveland,(883) 963-1533,(923) 851-2214,ryan.hall@gmail.com,"1378 Main St, Cleveland, OH",Cleveland,OH,71315,2/15/2015,WS-908935-W1,CLM-908935,OH,230,Stranger/Bystander,Yes,Unknown,99,Corroborated by dashcam,2,No,No,,No,1,No,HIGH,3,Yes,1,1,Yes,Yes
WS-908935-W2,Witness,WS-908935-W2,Ryan Carter,Ryan,Carter,47,11/15/1968,Male,College Student Waiting For The Bus,Retired,(681) 551-7513,(691) 889-9302,ryan.carter@gmail.com,"5521 Oak Blvd, Columbus, OH",Columbus,OH,24157,2/15/2015,WS-908935-W2,CLM-908935,OH,447,Stranger/Bystander,Yes,Unknown,47,Consistent with physical evidence,1,No,No,Audio,No,1,Yes,LOW,2,No,1,1,No,No
WS-525862-W1,Witness,WS-525862-W1,Daniel Reed,Daniel,Reed,40,8/8/1975,Female,Rideshare Driver,Retired,(260) 991-8219,,daniel.reed@yahoo.com,"490 Cedar Ave, Albany, NY",Albany,NY,27123,1/8/2015,WS-525862-W1,CLM-525862,NY,280,Neighbor,Yes,Yes,78,Consistent with physical evidence,4,Yes,No,Written,No,1,No,HIGH,6,Yes,1,1,Yes,No
WS-525862-W2,Witness,WS-525862-W2,Paul Hall,Paul,Hall,49,10/12/1966,Male,Nearby Shop Owner,City of Rochester,(500) 357-6567,,paul.hall@outlook.com,"3979 Cedar Ave, Rochester, NY",Rochester,NY,50740,1/8/2015,WS-525862-W2,CLM-525862,NY,321,Neighbor,Unknown,Unknown,58,Corroborated by dashcam,2,No,No,Written,No,1,No,MEDIUM,3,Yes,1,1,Yes,No
WS-490514-W1,Witness,WS-490514-W1,Thomas Smith,Thomas,Smith,48,8/11/1967,Male,Cyclist,City of New York,(385) 559-1186,,thomas.smith@gmail.com,"5031 Maple St, New York, NY",New York,NY,44764,1/1/2015,WS-490514-W1,CLM-490514,NY,130,Stranger/Bystander,No,Unknown,99,Inconsistency in timeline,5,Yes,No,Audio,No,1,No,HIGH,1,No,1,1,No,No
WS-490514-W2,Witness,WS-490514-W2,Karen Green,Karen,Green,36,10/26/1979,Male,Retired Police Officer Walking Their Dog,County Government,(768) 366-2223,,karen.green@outlook.com,"1473 Main St, Rochester, NY",Rochester,NY,71922,1/1/2015,WS-490514-W2,CLM-490514,NY,272,Stranger/Bystander,Yes,Yes,88,Statement matches police report,3,Yes,No,,No,1,No,HIGH,2,No,1,1,No,No
WS-490514-W3,Witness,WS-490514-W3,Christopher Campbell,Christopher,Campbell,46,5/11/1969,Female,Mail Carrier,Private Company,(321) 561-8826,(742) 807-7183,christopher.campbell@yahoo.com,"942 Pine St, Albany, NY",Albany,NY,34104,1/1/2015,WS-490514-W3,CLM-490514,NY,471,Stranger/Bystander,No,Yes,100,Inconsistency in timeline,1,No,No,Written,No,1,Yes,HIGH,2,No,1,1,No,No
WS-774895-W1,Witness,WS-774895-W1,Melissa Young,Melissa,Young,30,2/2/1985,Female,Food Truck Vendor,Private Company,(581) 865-6639,,melissa.young@yahoo.com,"2412 Maple Ave, Spartanburg, SC",Spartanburg,SC,60145,2/26/2015,WS-774895-W1,CLM-774895,SC,71,Coworker,Yes,Yes,60,Consistent with physical evidence,4,Yes,No,Audio,No,1,No,MEDIUM,1,No,1,1,No,No
WS-974522-W1,Witness,WS-974522-W1,Amanda Scott,Amanda,Scott,68,2/24/1947,Female,Nurse Heading To Work,Retired,(971) 213-6118,(269) 795-3860,amanda.scott@outlook.com,"5536 Cedar Ave, Charleston, WV",Charleston,WV,27697,2/28/2015,WS-974522-W1,CLM-974522,WV,193,Stranger/Bystander,Unknown,Yes,65,Prior testimony flagged,0,No,No,,No,1,Yes,MEDIUM,2,No,1,1,No,No
WS-669809-W1,Witness,WS-669809-W1,Jennifer Young,Jennifer,Young,23,11/6/1992,Female,Real Estate Agent Who Had Just Parked,Self-Employed,(764) 548-6389,(565) 771-9109,jennifer.young@yahoo.com,"3963 Cedar Ave, Charleston, WV",Charleston,WV,40764,1/13/2015,WS-669809-W1,CLM-669809,WV,85,Stranger/Bystander,Yes,No,80,Prior testimony flagged,2,No,No,,Yes,1,No,HIGH,4,Yes,1,1,Yes,No
WS-669809-W2,Witness,WS-669809-W2,Kevin Carter,Kevin,Carter,29,9/15/1986,Male,Delivery Driver,City of Morgantown,(267) 283-4893,,kevin.carter@gmail.com,"7010 Cedar Ave, Morgantown, WV",Morgantown,WV,46811,1/13/2015,WS-669809-W2,CLM-669809,WV,220,Stranger/Bystander,Yes,Unknown,99,Statement matches police report,0,No,No,Written,Yes,1,No,HIGH,3,Yes,1,1,No,No
WS-182953-W1,Witness,WS-182953-W1,Thomas Carter,Thomas,Carter,33,4/17/1982,Male,School Bus Driver,Retired,(605) 803-7060,,thomas.carter@gmail.com,"6411 Pine Blvd, Charleston, WV",Charleston,WV,93889,2/19/2015,WS-182953-W1,CLM-182953,WV,193,Neighbor,Yes,Unknown,58,Statement matches police report,0,No,No,Audio,No,1,Yes,MEDIUM,4,Yes,1,1,Yes,No
WS-182953-W2,Witness,WS-182953-W2,Jason Turner,Jason,Turner,72,11/7/1943,Female,College Student Waiting For The Bus,City of Huntington,(447) 363-6907,(657) 430-6343,jason.turner@yahoo.com,"2378 Maple Ave, Huntington, WV",Huntington,WV,73573,2/19/2015,WS-182953-W2,CLM-182953,WV,22,Stranger/Bystander,No,Yes,49,Corroborated by dashcam,3,Yes,No,Audio,Yes,1,No,LOW,1,No,1,1,No,No
WS-182953-W3,Witness,WS-182953-W3,Jason Reed,Jason,Reed,58,5/12/1957,Female,Delivery Driver,Unemployed,(930) 373-1365,(471) 676-5823,jason.reed@outlook.com,"581 Cedar Dr, Charleston, WV",Charleston,WV,81305,2/19/2015,WS-182953-W3,CLM-182953,WV,249,Stranger/Bystander,No,Yes,57,Inconsistency in timeline,5,Yes,No,Audio,No,1,No,MEDIUM,3,Yes,1,1,No,No
WS-836349-W1,Witness,WS-836349-W1,Michelle Young,Michelle,Young,54,5/13/1961,Male,Retired Police Officer Walking Their Dog,Unemployed,(993) 540-7286,,michelle.young@outlook.com,"6078 Oak Dr, Raleigh, NC",Raleigh,NC,93256,1/13/2015,WS-836349-W1,CLM-836349,NC,214,Passerby,Yes,No,80,Inconsistency in timeline,2,No,No,Written,No,1,Yes,HIGH,5,Yes,1,1,No,Yes
WS-836349-W2,Witness,WS-836349-W2,Jason Wright,Jason,Wright,52,11/21/1963,Male,Jogger,Unemployed,(641) 822-6565,,jason.wright@outlook.com,"9888 Cedar St, Durham, NC",Durham,NC,59072,1/13/2015,WS-836349-W2,CLM-836349,NC,60,Stranger/Bystander,Yes,No,63,No prior testimony history,4,Yes,No,Written,No,1,No,MEDIUM,3,Yes,1,1,No,No
WS-836349-W3,Witness,WS-836349-W3,Daniel Adams,Daniel,Adams,42,1/7/1973,Female,Food Truck Vendor,County Government,(819) 904-4526,(501) 925-2418,daniel.adams@outlook.com,"8454 Cedar Dr, Charlotte, NC",Charlotte,NC,10213,1/13/2015,WS-836349-W3,CLM-836349,NC,128,Passerby,Yes,Yes,60,Consistent with physical evidence,3,Yes,No,Written,Yes,1,No,MEDIUM,2,No,1,1,No,No
WS-591269-W1,Witness,WS-591269-W1,Eric Nelson,Eric,Nelson,20,10/10/1995,Male,Nearby Shop Owner,City of New York,(867) 531-6949,(609) 602-5886,eric.nelson@yahoo.com,"8502 Oak St, New York, NY",New York,NY,38264,2/17/2015,WS-591269-W1,CLM-591269,NY,92,Stranger/Bystander,Yes,No,47,Inconsistency in timeline,1,No,No,Written,Yes,1,No,LOW,4,Yes,1,1,Yes,No
WS-550127-W1,Witness,WS-550127-W1,Christopher Scott,Christopher,Scott,33,7/20/1982,Male,Retired Police Officer Walking Their Dog,Unemployed,(439) 739-1241,(317) 847-7717,christopher.scott@yahoo.com,"8810 Maple Ave, Columbia, SC",Columbia,SC,25567,2/15/2015,WS-550127-W1,CLM-550127,SC,469,Neighbor,Yes,No,67,Prior testimony flagged,2,No,No,Written,Yes,1,Yes,MEDIUM,3,Yes,1,1,No,No
WS-550127-W2,Witness,WS-550127-W2,Jessica Hill,Jessica,Hill,52,12/22/1963,Female,Nurse Heading To Work,Self-Employed,(239) 638-7917,(213) 922-1159,jessica.hill@gmail.com,"631 Oak St, Spartanburg, SC",Spartanburg,SC,36139,2/15/2015,WS-550127-W2,CLM-550127,SC,292,Stranger/Bystander,Yes,Yes,97,Prior testimony flagged,5,Yes,No,Written,Yes,1,No,HIGH,3,Yes,1,1,Yes,Yes
WS-663190-W1,Witness,WS-663190-W1,Amanda Clark,Amanda,Clark,58,4/22/1957,Female,Cyclist,Self-Employed,(267) 250-5082,(289) 323-2921,amanda.clark@outlook.com,"4074 Cedar Blvd, Albany, NY",Albany,NY,71995,1/31/2015,WS-663190-W1,CLM-663190,NY,480,Unknown,Yes,No,53,Inconsistency in timeline,2,No,No,,No,1,No,MEDIUM,3,Yes,1,1,Yes,No
WS-663190-W2,Witness,WS-663190-W2,Brian Turner,Brian,Turner,24,3/18/1991,Female,Retired Police Officer Walking Their Dog,Retired,(549) 491-9835,(476) 700-5367,brian.turner@gmail.com,"9232 Cedar St, Rochester, NY",Rochester,NY,73018,1/31/2015,WS-663190-W2,CLM-663190,NY,280,Stranger/Bystander,Unknown,Yes,61,Prior testimony flagged,1,No,No,Written,No,1,No,MEDIUM,5,Yes,1,1,Yes,No
WS-109392-W1,Witness,WS-109392-W1,Jason Scott,Jason,Scott,66,4/2/1949,Male,Real Estate Agent Who Had Just Parked,Unemployed,(653) 919-5213,(696) 492-5901,jason.scott@outlook.com,"5486 Maple St, Morgantown, WV",Morgantown,WV,21390,2/6/2015,WS-109392-W1,CLM-109392,WV,446,Unknown,Yes,Unknown,46,Inconsistency in timeline,3,Yes,No,Written,Yes,1,No,LOW,5,Yes,1,1,No,No
WS-215278-W1,Witness,WS-215278-W1,Jason Parker,Jason,Parker,45,9/16/1970,Male,Pedestrian,County Government,(370) 709-1714,,jason.parker@outlook.com,"2702 Main Dr, Dayton, OH",Dayton,OH,57389,1/23/2015,WS-215278-W1,CLM-215278,OH,54,Stranger/Bystander,Yes,Unknown,64,Corroborated by dashcam,5,Yes,No,Written,Yes,1,No,MEDIUM,2,No,1,1,No,No
WS-215278-W2,Witness,WS-215278-W2,Brian Nelson,Brian,Nelson,56,2/16/1959,Female,Mail Carrier,City of Cincinnati,(649) 968-3263,,brian.nelson@gmail.com,"9977 Maple Ave, Cincinnati, OH",Cincinnati,OH,96136,1/23/2015,WS-215278-W2,CLM-215278,OH,454,Stranger/Bystander,Yes,Yes,77,Inconsistency in timeline,2,No,No,,No,1,No,HIGH,3,Yes,1,1,Yes,No
WS-674570-W1,Witness,WS-674570-W1,Eric Baker,Eric,Baker,43,10/27/1972,Male,Construction Worker,Private Company,(746) 646-4221,,eric.baker@gmail.com,"3173 Cedar Blvd, Cleveland, OH",Cleveland,OH,44556,2/17/2015,WS-674570-W1,CLM-674570,OH,61,Stranger/Bystander,Unknown,No,92,No prior testimony history,2,No,No,Video,No,1,No,HIGH,2,No,1,1,No,No
WS-681486-W1,Witness,WS-681486-W1,Ryan Ramirez,Ryan,Ramirez,38,9/3/1977,Male,Nearby Shop Owner,Retired,(788) 565-5505,(609) 373-9321,ryan.ramirez@yahoo.com,"5803 Oak Dr, Spartanburg, SC",Spartanburg,SC,13224,1/22/2015,WS-681486-W1,CLM-681486,SC,418,Stranger/Bystander,Yes,Unknown,78,Inconsistency in timeline,5,Yes,No,Written,No,1,Yes,HIGH,1,No,1,1,No,No
WS-681486-W2,Witness,WS-681486-W2,Linda Reed,Linda,Reed,59,2/4/1956,Male,Real Estate Agent Who Had Just Parked,Unemployed,(593) 901-3522,(247) 995-7385,linda.reed@outlook.com,"5472 Oak Ave, Greenville, SC",Greenville,SC,83765,1/22/2015,WS-681486-W2,CLM-681486,SC,349,Passerby,Yes,No,93,Corroborated by dashcam,0,No,No,Written,No,1,No,HIGH,2,No,1,1,No,No
WS-941851-W1,Witness,WS-941851-W1,Ryan Clark,Ryan,Clark,39,7/27/1976,Male,Nearby Shop Owner,Retired,(470) 243-4723,,ryan.clark@outlook.com,"3261 Pine Ave, Greensboro, NC",Greensboro,NC,10801,2/22/2015,WS-941851-W1,CLM-941851,NC,56,Stranger/Bystander,Yes,No,71,Corroborated by dashcam,4,Yes,No,Audio,No,1,No,MEDIUM,5,Yes,1,1,Yes,No
WS-186934-W1,Witness,WS-186934-W1,Ryan Parker,Ryan,Parker,24,5/12/1991,Male,Delivery Driver,Retired,(439) 353-5652,,ryan.parker@gmail.com,"8518 Maple Dr, Columbia, SC",Columbia,SC,63292,1/24/2015,WS-186934-W1,CLM-186934,SC,453,Unknown,No,Yes,61,Inconsistency in timeline,1,No,No,Written,No,1,No,MEDIUM,6,Yes,1,1,No,Yes
WS-186934-W2,Witness,WS-186934-W2,Jessica Adams,Jessica,Adams,38,10/20/1977,Female,Postal Worker Making Deliveries,Private Company,(681) 573-4054,,jessica.adams@outlook.com,"1881 Pine Dr, Greenville, SC",Greenville,SC,21762,1/24/2015,WS-186934-W2,CLM-186934,SC,369,Neighbor,Yes,Yes,80,Inconsistency in timeline,4,Yes,No,Audio,No,1,No,HIGH,3,Yes,1,1,Yes,No
WS-186934-W3,Witness,WS-186934-W3,Michelle Carter,Michelle,Carter,55,8/21/1960,Female,Mail Carrier,City of Columbia,(762) 493-2270,(493) 956-3908,michelle.carter@yahoo.com,"473 Oak Dr, Columbia, SC",Columbia,SC,11312,1/24/2015,WS-186934-W3,CLM-186934,SC,130,Stranger/Bystander,Yes,No,54,Consistent with physical evidence,0,No,No,Video,No,1,No,MEDIUM,3,Yes,3,1,No,No
WS-918516-W1,Witness,WS-918516-W1,Paul Jones,Paul,Jones,63,7/22/1952,Male,Cyclist,Retired,(845) 421-1055,,paul.jones@outlook.com,"4454 Pine Ave, Charlotte, NC",Charlotte,NC,96779,1/23/2015,WS-918516-W1,CLM-918516,NC,445,Passerby,Yes,Yes,45,Corroborated by dashcam,4,Yes,No,Audio,No,1,No,LOW,3,Yes,3,2,No,No
WS-918516-W2,Witness,WS-918516-W2,Linda Campbell,Linda,Campbell,24,11/2/1991,Male,Postal Worker Making Deliveries,County Government,(258) 470-6941,(255) 796-2309,linda.campbell@gmail.com,"8196 Pine Ave, Raleigh, NC",Raleigh,NC,26543,1/23/2015,WS-918516-W2,CLM-918516,NC,369,Neighbor,No,Unknown,42,No prior testimony history,0,No,No,Written,No,1,No,LOW,5,Yes,1,1,No,No
WS-918516-W3,Witness,WS-918516-W3,Michelle Jones,Michelle,Jones,33,2/23/1982,Male,Food Truck Vendor,City of Charlotte,(816) 426-6099,(882) 972-1560,michelle.jones@gmail.com,"3236 Cedar Ave, Charlotte, NC",Charlotte,NC,46469,1/23/2015,WS-918516-W3,CLM-918516,NC,275,Stranger/Bystander,Yes,Unknown,75,Prior testimony flagged,1,No,No,Written,No,1,No,HIGH,1,No,1,1,No,No
