:ID,:LABEL,agent_code,agent_name,agency_name,agent_type,license_number,license_state,license_lines,designation,years_experience,hire_date,active_policies_count,ytd_premium_written,commission_rate_pct,ytd_commission_earned,retention_rate_pct,claims_ratio_pct,new_business_count_ytd,e_and_o_insurance,phone,email,office_address,certifications,performance_tier,fraud_referral_count_ytd,last_training_date,supervisor_name
AGT-5957,Agent,AGT-5957,Maria Fitzgerald,Central Midwest Agency,Captive,LIC-IL-751340,IL,Home,CPCU,28,7/01/1987,168,453319.61,17.2,45394.55,71.2,46.2,28,Yes,(466) 879-4421,maria.fitzgerald@centralmidwesta.com,"9324 Business Park Dr, IL",Cyber Liability Cert|Commercial Lines Cert,Silver,4,5/01/2014,Regional VP B
AGT-5391,Agent,AGT-5391,Patricia Fitzgerald,Lakefront Coverage Group,Captive,LIC-OH-982784,OH,Life,CLU,4,6/01/2011,137,735475.3,17.1,50234.33,84.3,86.0,13,No,(689) 305-4587,patricia.fitzgerald@lakefrontcovera.com,"6857 Business Park Dr, OH",Cyber Liability Cert|Life & Health Licensed,Gold,0,1/01/2014,Regional VP B
AGT-1860,Agent,AGT-1860,Kevin Patel,Heartland Insurance Services,Captive,LIC-IL-591461,IL,All Lines,CLU,12,6/01/2003,35,306128.14,15.1,77502.58,72.2,51.5,57,Yes,(954) 841-7614,kevin.patel@heartlandinsura.com,"3425 Business Park Dr, IL",Anti-Fraud Certified|Commercial Lines Cert,Platinum,10,6/01/2014,District Manager A
AGT-9854,Agent,AGT-9854,David Ramirez,Heartland Insurance Services,Broker,LIC-OH-320860,OH,Auto,CPCU,12,8/01/2003,174,491296.45,8.0,49723.4,79.1,78.3,43,Yes,(461) 220-6310,david.ramirez@heartlandinsura.com,"4489 Business Park Dr, OH",Anti-Fraud Certified|Life & Health Licensed,Platinum,1,4/01/2014,District Manager A
AGT-1618,Agent,AGT-1618,Patricia Nguyen,Midwest Auto Insurance Agency,Independent,LIC-IN-123981,IN,Life,CLU,26,11/01/1989,179,335434.97,13.3,8550.63,94.7,84.7,77,Yes,(933) 227-7119,patricia.nguyen@midwestautoinsu.com,"6729 Business Park Dr, IN",Commercial Lines Cert,Platinum,9,12/01/2014,Regional VP B
AGT-6276,Agent,AGT-6276,Michael Kowalski,Heartland Insurance Services,Broker,LIC-OH-229020,OH,Life,CLU,3,8/01/2012,201,276676.95,18.0,34546.53,92.2,59.0,67,Yes,(678) 872-2833,michael.kowalski@heartlandinsura.com,"8006 Business Park Dr, OH",,Bronze,3,6/01/2014,Regional VP B
AGT-2799,Agent,AGT-2799,Thomas Nguyen,Central Midwest Agency,Broker,LIC-IL-112782,IL,All Lines,ChFC,8,12/01/2007,233,216717.38,8.1,38509.73,97.0,42.4,71,Yes,(244) 686-9414,thomas.nguyen@centralmidwesta.com,"263 Business Park Dr, IL",Commercial Lines Cert,Silver,7,12/01/2014,Regional VP B
AGT-1482,Agent,AGT-1482,Karen Callahan,Central Midwest Agency,Broker,LIC-IN-200083,IN,Life,CLU,23,3/01/1992,12,714408.23,15.4,19774.91,79.2,41.7,10,Yes,(917) 643-8276,karen.callahan@centralmidwesta.com,"9432 Business Park Dr, IN",Cyber Liability Cert|Commercial Lines Cert,Silver,2,10/01/2014,District Manager A
AGT-7555,Agent,AGT-7555,Thomas Okafor,Midwest Auto Insurance Agency,Broker,LIC-IL-625765,IL,Home,CPCU,13,3/01/2002,60,271956.65,11.1,21836.6,75.5,80.1,54,Yes,(267) 650-2192,thomas.okafor@midwestautoinsu.com,"5431 Business Park Dr, IL",Cyber Liability Cert,Gold,5,12/01/2014,District Manager A
AGT-7815,Agent,AGT-7815,Sandra Ashworth,Lakefront Coverage Group,Independent,LIC-IN-964782,IN,Home,None,7,3/01/2008,241,51712.24,14.6,77930.71,74.1,46.4,30,Yes,(450) 293-8183,sandra.ashworth@lakefrontcovera.com,"2052 Business Park Dr, IN",Life & Health Licensed,Bronze,6,6/01/2014,District Manager A
AGT-6036,Agent,AGT-6036,Maria Bergman,Midwest Auto Insurance Agency,Independent,LIC-IN-655890,IN,Commercial,None,25,12/01/1990,88,535062.3,12.7,40551.02,74.8,66.3,65,No,(324) 291-4307,maria.bergman@midwestautoinsu.com,"2101 Business Park Dr, IN",,Platinum,8,5/01/2014,Branch Director C
AGT-1966,Agent,AGT-1966,Brian Fitzgerald,Midwest Auto Insurance Agency,Independent,LIC-OH-917011,OH,Home,ChFC,1,12/01/2014,107,67356.27,14.0,12274.92,95.4,43.0,48,Yes,(699) 976-7599,brian.fitzgerald@midwestautoinsu.com,"5246 Business Park Dr, OH",,Gold,6,11/01/2014,Branch Director C
AGT-2105,Agent,AGT-2105,Michael Fitzgerald,Midwest Auto Insurance Agency,Captive,LIC-IL-104252,IL,Life,LUTCF,4,2/01/2011,191,322831.82,14.6,19130.48,73.8,45.4,64,Yes,(225) 828-8901,michael.fitzgerald@midwestautoinsu.com,"2190 Business Park Dr, IL",Anti-Fraud Certified,Gold,2,4/01/2014,Branch Director C
AGT-3088,Agent,AGT-3088,James Ramirez,Midwest Auto Insurance Agency,Independent,LIC-IN-613221,IN,Home,None,9,6/01/2006,147,707223.8,11.3,47352.89,93.7,73.4,75,Yes,(555) 802-8069,james.ramirez@midwestautoinsu.com,"1216 Business Park Dr, IN",Anti-Fraud Certified|Life & Health Licensed,Gold,3,1/01/2014,Regional VP B
AGT-3559,Agent,AGT-3559,Kevin Patel,Central Midwest Agency,Broker,LIC-OH-407973,OH,Auto,CIC,6,10/01/2009,161,725241.53,15.3,48386.27,86.4,58.0,5,Yes,(723) 563-3155,kevin.patel@centralmidwesta.com,"5572 Business Park Dr, OH",,Bronze,1,6/01/2014,Branch Director C
AGT-6354,Agent,AGT-6354,Brian Ashworth,Heartland Insurance Services,Independent,LIC-IL-972634,IL,All Lines,None,11,12/01/2004,77,438238.07,13.1,30247.46,82.7,72.0,73,Yes,(800) 864-1957,brian.ashworth@heartlandinsura.com,"2853 Business Park Dr, IL",,Bronze,6,1/01/2014,Branch Director C
AGT-3385,Agent,AGT-3385,Lisa Fitzgerald,Tri-State Coverage Associates,Captive,LIC-OH-224603,OH,Commercial,LUTCF,2,9/01/2013,135,594128.71,10.1,37930.4,82.6,69.3,69,Yes,(314) 453-3767,lisa.fitzgerald@tri-statecovera.com,"749 Business Park Dr, OH",Anti-Fraud Certified|Life & Health Licensed,Platinum,9,10/01/2014,Regional VP B
AGT-8404,Agent,AGT-8404,Robert Ramirez,Midwest Auto Insurance Agency,Broker,LIC-IL-710574,IL,Auto,LUTCF,26,2/01/1989,84,719374.34,12.5,11100.58,72.4,53.1,61,Yes,(580) 561-8759,robert.ramirez@midwestautoinsu.com,"179 Business Park Dr, IL",Commercial Lines Cert,Gold,10,11/01/2014,Branch Director C
AGT-2335,Agent,AGT-2335,Thomas Callahan,Midwest Auto Insurance Agency,Broker,LIC-IL-449102,IL,All Lines,ChFC,16,2/01/1999,234,396150.98,9.8,64525.52,72.9,73.0,79,Yes,(358) 829-6259,thomas.callahan@midwestautoinsu.com,"7389 Business Park Dr, IL",,Gold,8,10/01/2014,District Manager A
AGT-3414,Agent,AGT-3414,David Patel,Prairie State Insurance Partners,Broker,LIC-IL-298764,IL,Auto,ChFC,24,9/01/1991,171,628524.87,10.9,65545.15,77.6,58.9,66,Yes,(690) 947-4543,david.patel@prairiestateins.com,"7485 Business Park Dr, IL",,Platinum,0,4/01/2014,District Manager A
AGT-1027,Agent,AGT-1027,Kevin Delgado,Central Midwest Agency,Broker,LIC-IN-293456,IN,Home,CPCU,26,6/01/1989,232,647022.75,11.4,47281.08,81.1,42.1,67,No,(345) 639-5098,kevin.delgado@centralmidwesta.com,"4627 Business Park Dr, IN",Anti-Fraud Certified|Life & Health Licensed,Bronze,5,2/01/2014,Regional VP B
AGT-5018,Agent,AGT-5018,Kevin Sullivan,Midwest Auto Insurance Agency,Independent,LIC-IL-704008,IL,Auto,None,10,4/01/2005,125,790553.81,17.2,5311.09,75.0,57.4,17,Yes,(701) 397-7876,kevin.sullivan@midwestautoinsu.com,"1769 Business Park Dr, IL",Anti-Fraud Certified,Gold,10,3/01/2014,District Manager A
AGT-9686,Agent,AGT-9686,Michael Delgado,Lakefront Coverage Group,Independent,LIC-IN-404800,IN,All Lines,CIC,2,6/01/2013,212,137892.72,9.5,52384.47,95.9,86.7,55,Yes,(656) 223-7814,michael.delgado@lakefrontcovera.com,"5789 Business Park Dr, IN",,Silver,0,2/01/2014,Branch Director C
AGT-9719,Agent,AGT-9719,Nancy Ashworth,Tri-State Coverage Associates,Independent,LIC-IL-530107,IL,Auto,CLU,5,5/01/2010,44,354306.9,9.4,23286.7,75.4,85.4,68,Yes,(224) 947-2067,nancy.ashworth@tri-statecovera.com,"8494 Business Park Dr, IL",,Platinum,6,10/01/2014,District Manager A
AGT-3196,Agent,AGT-3196,Karen Morrison,Midwest Auto Insurance Agency,Broker,LIC-IL-558952,IL,Home,LUTCF,8,8/01/2007,117,418402.59,12.1,22350.03,83.9,41.3,56,Yes,(227) 245-6329,karen.morrison@midwestautoinsu.com,"5336 Business Park Dr, IL",,Silver,8,1/01/2014,Branch Director C
AGT-5543,Agent,AGT-5543,Brian Kowalski,Midwest Auto Insurance Agency,Captive,LIC-OH-539290,OH,Auto,CLU,20,9/01/1995,34,76583.14,9.4,77017.84,96.2,78.7,18,Yes,(458) 224-8173,brian.kowalski@midwestautoinsu.com,"9260 Business Park Dr, OH",Commercial Lines Cert|Cyber Liability Cert,Platinum,9,7/01/2014,Regional VP B
AGT-4212,Agent,AGT-4212,Maria Kowalski,Heartland Insurance Services,Broker,LIC-IN-233061,IN,Life,ChFC,15,7/01/2000,32,494377.73,10.0,78655.01,71.2,56.3,42,Yes,(810) 266-3870,maria.kowalski@heartlandinsura.com,"7258 Business Park Dr, IN",,Silver,4,8/01/2014,Regional VP B
AGT-6467,Agent,AGT-6467,Kevin Ramirez,Central Midwest Agency,Captive,LIC-IL-183070,IL,Auto,None,7,7/01/2008,216,77964.72,17.3,30893.6,89.1,69.3,6,Yes,(709) 765-7768,kevin.ramirez@centralmidwesta.com,"4058 Business Park Dr, IL",Life & Health Licensed,Silver,10,10/01/2014,Regional VP B
AGT-5570,Agent,AGT-5570,Sandra Callahan,Heartland Insurance Services,Broker,LIC-IL-177904,IL,Home,None,29,7/01/1986,184,442147.12,11.1,65041.67,71.7,45.9,52,Yes,(864) 649-3497,sandra.callahan@heartlandinsura.com,"5736 Business Park Dr, IL",,Silver,1,10/01/2014,District Manager A
AGT-3392,Agent,AGT-3392,Kevin Callahan,Prairie State Insurance Partners,Broker,LIC-OH-694615,OH,Home,LUTCF,12,5/01/2003,174,199419.5,16.3,26290.51,80.0,70.9,36,No,(942) 814-4739,kevin.callahan@prairiestateins.com,"6225 Business Park Dr, OH",Anti-Fraud Certified|Commercial Lines Cert,Gold,3,4/01/2014,District Manager A
AGT-7571,Agent,AGT-7571,Thomas Sullivan,Heartland Insurance Services,Independent,LIC-OH-565062,OH,Home,None,28,5/01/1987,38,194674.59,12.4,8728.0,92.7,42.3,76,Yes,(815) 761-2268,thomas.sullivan@heartlandinsura.com,"1218 Business Park Dr, OH",Cyber Liability Cert|Anti-Fraud Certified,Silver,0,8/01/2014,District Manager A
AGT-2133,Agent,AGT-2133,Nancy Ramirez,Heartland Insurance Services,Broker,LIC-OH-157650,OH,All Lines,CIC,10,9/01/2005,225,174469.56,13.6,51710.07,85.4,80.3,64,Yes,(522) 648-9723,nancy.ramirez@heartlandinsura.com,"4190 Business Park Dr, OH",Commercial Lines Cert,Gold,7,6/01/2014,Branch Director C
AGT-1160,Agent,AGT-1160,James Fitzgerald,Central Midwest Agency,Independent,LIC-IN-758504,IN,Commercial,CPCU,15,5/01/2000,233,608289.08,13.4,21543.09,93.8,55.5,33,Yes,(753) 307-5104,james.fitzgerald@centralmidwesta.com,"667 Business Park Dr, IN",Cyber Liability Cert|Commercial Lines Cert,Silver,10,3/01/2014,Regional VP B
AGT-3876,Agent,AGT-3876,Lisa Kowalski,Midwest Auto Insurance Agency,Captive,LIC-IL-685432,IL,Home,CLU,17,1/01/1998,240,761951.27,10.6,43447.98,96.8,70.9,63,Yes,(587) 826-9956,lisa.kowalski@midwestautoinsu.com,"3902 Business Park Dr, IL",,Platinum,7,10/01/2014,District Manager A
AGT-6615,Agent,AGT-6615,Sandra Ramirez,Heartland Insurance Services,Captive,LIC-IN-203363,IN,Home,ChFC,17,3/01/1998,229,728945.74,15.8,45228.91,75.4,46.1,51,Yes,(853) 403-1371,sandra.ramirez@heartlandinsura.com,"1421 Business Park Dr, IN",Anti-Fraud Certified,Gold,6,9/01/2014,District Manager A
AGT-1295,Agent,AGT-1295,Nancy Callahan,Lakefront Coverage Group,Captive,LIC-OH-959941,OH,All Lines,ChFC,12,12/01/2003,80,166111.52,16.2,30683.07,83.8,57.4,42,Yes,(491) 678-4903,nancy.callahan@lakefrontcovera.com,"3010 Business Park Dr, OH",,Silver,6,12/01/2014,Branch Director C
AGT-6931,Agent,AGT-6931,Maria Ramirez,Tri-State Coverage Associates,Captive,LIC-IN-338526,IN,All Lines,None,3,7/01/2012,48,386941.71,8.6,52548.45,80.4,74.8,25,Yes,(790) 500-5609,maria.ramirez@tri-statecovera.com,"5731 Business Park Dr, IN",Cyber Liability Cert|Anti-Fraud Certified,Platinum,7,12/01/2014,District Manager A
AGT-7775,Agent,AGT-7775,Brian Kowalski,Heartland Insurance Services,Broker,LIC-OH-861074,OH,Home,None,1,1/01/2014,215,670352.12,14.3,73877.63,77.2,81.2,22,Yes,(822) 371-2590,brian.kowalski@heartlandinsura.com,"8354 Business Park Dr, OH",Life & Health Licensed|Commercial Lines Cert,Silver,4,10/01/2014,Regional VP B
AGT-1146,Agent,AGT-1146,Michael Bergman,Central Midwest Agency,Broker,LIC-OH-373990,OH,All Lines,CLU,28,12/01/1987,58,790124.29,16.7,9274.61,88.3,87.8,60,Yes,(896) 484-8732,michael.bergman@centralmidwesta.com,"8806 Business Park Dr, OH",Commercial Lines Cert,Platinum,6,11/01/2014,Regional VP B
AGT-3934,Agent,AGT-3934,Karen Okafor,Central Midwest Agency,Independent,LIC-OH-140602,OH,Life,None,13,7/01/2002,126,459851.5,12.3,58032.69,94.6,84.2,45,Yes,(255) 770-3238,karen.okafor@centralmidwesta.com,"8704 Business Park Dr, OH",Life & Health Licensed|Cyber Liability Cert,Silver,6,2/01/2014,Branch Director C
AGT-8267,Agent,AGT-8267,Karen Patel,Prairie State Insurance Partners,Broker,LIC-IN-209876,IN,Commercial,None,14,9/01/2001,179,555992.38,14.3,25934.79,93.0,53.5,60,Yes,(721) 965-9405,karen.patel@prairiestateins.com,"8924 Business Park Dr, IN",,Bronze,4,11/01/2014,Branch Director C
AGT-1636,Agent,AGT-1636,Brian Fitzgerald,Central Midwest Agency,Broker,LIC-IL-377030,IL,Auto,CPCU,24,5/01/1991,175,485564.29,13.5,45596.31,94.7,70.8,78,Yes,(678) 383-4842,brian.fitzgerald@centralmidwesta.com,"4381 Business Park Dr, IL",Commercial Lines Cert|Life & Health Licensed,Silver,4,9/01/2014,Regional VP B
AGT-7755,Agent,AGT-7755,Karen Yamamoto,Tri-State Coverage Associates,Broker,LIC-IN-465745,IN,Auto,CPCU,26,3/01/1989,243,399953.05,17.8,53585.42,86.5,87.0,17,Yes,(374) 319-3765,karen.yamamoto@tri-statecovera.com,"1207 Business Park Dr, IN",,Gold,6,11/01/2014,Regional VP B
AGT-4408,Agent,AGT-4408,Thomas Ashworth,Tri-State Coverage Associates,Independent,LIC-OH-940658,OH,Life,CPCU,3,8/01/2012,59,667819.17,8.1,29771.14,94.8,72.7,52,Yes,(665) 464-1707,thomas.ashworth@tri-statecovera.com,"1502 Business Park Dr, OH",,Bronze,0,9/01/2014,Regional VP B
AGT-4864,Agent,AGT-4864,Kevin Okafor,Midwest Auto Insurance Agency,Captive,LIC-IL-652329,IL,Life,None,1,7/01/2014,26,87192.38,10.2,26015.69,89.1,86.1,16,Yes,(852) 448-6483,kevin.okafor@midwestautoinsu.com,"7849 Business Park Dr, IL",,Platinum,7,12/01/2014,Regional VP B
AGT-5832,Agent,AGT-5832,Angela Delgado,Prairie State Insurance Partners,Broker,LIC-OH-264560,OH,Auto,CLU,22,11/01/1993,57,683607.97,10.0,45667.91,78.1,46.8,15,Yes,(825) 586-2074,angela.delgado@prairiestateins.com,"9695 Business Park Dr, OH",,Bronze,4,5/01/2014,Branch Director C
AGT-7185,Agent,AGT-7185,Maria Ashworth,Midwest Auto Insurance Agency,Broker,LIC-OH-909677,OH,Home,None,2,6/01/2013,205,199976.21,9.6,55679.75,96.2,60.9,16,Yes,(674) 845-1364,maria.ashworth@midwestautoinsu.com,"1705 Business Park Dr, OH",Anti-Fraud Certified,Gold,5,6/01/2014,Regional VP B
AGT-4013,Agent,AGT-4013,Thomas Morrison,Tri-State Coverage Associates,Independent,LIC-OH-307151,OH,All Lines,CPCU,1,5/01/2014,174,404843.81,12.9,31207.06,97.2,82.5,66,Yes,(383) 808-1643,thomas.morrison@tri-statecovera.com,"4397 Business Park Dr, OH",Cyber Liability Cert,Bronze,0,1/01/2014,Branch Director C
AGT-3814,Agent,AGT-3814,Patricia Sullivan,Prairie State Insurance Partners,Broker,LIC-OH-726368,OH,All Lines,LUTCF,28,5/01/1987,88,279654.08,11.1,78157.75,82.7,79.6,80,Yes,(436) 266-7079,patricia.sullivan@prairiestateins.com,"3363 Business Park Dr, OH",Life & Health Licensed,Platinum,7,10/01/2014,District Manager A
AGT-4131,Agent,AGT-4131,Michael Yamamoto,Heartland Insurance Services,Independent,LIC-IL-918716,IL,Life,ChFC,26,7/01/1989,143,645392.22,11.3,58769.04,81.7,88.6,23,Yes,(305) 787-4838,michael.yamamoto@heartlandinsura.com,"9473 Business Park Dr, IL",Cyber Liability Cert,Silver,1,10/01/2014,Regional VP B
AGT-9681,Agent,AGT-9681,Maria Delgado,Tri-State Coverage Associates,Independent,LIC-IL-402127,IL,Commercial,None,7,11/01/2008,135,622833.4,15.2,72777.68,86.8,66.8,75,Yes,(842) 587-9508,maria.delgado@tri-statecovera.com,"7696 Business Park Dr, IL",Life & Health Licensed|Commercial Lines Cert,Gold,8,12/01/2014,Regional VP B
AGT-1787,Agent,AGT-1787,Michael Kowalski,Tri-State Coverage Associates,Captive,LIC-OH-595975,OH,Commercial,None,23,12/01/1992,21,165152.32,10.3,52935.17,96.7,83.5,30,Yes,(423) 515-5409,michael.kowalski@tri-statecovera.com,"7346 Business Park Dr, OH",,Platinum,10,8/01/2014,Branch Director C
AGT-1812,Agent,AGT-1812,Patricia Sullivan,Prairie State Insurance Partners,Independent,LIC-IL-784611,IL,Auto,CPCU,19,2/01/1996,156,599274.71,12.0,18188.95,90.4,49.9,43,Yes,(741) 904-3785,patricia.sullivan@prairiestateins.com,"1055 Business Park Dr, IL",,Silver,7,2/01/2014,District Manager A
AGT-7124,Agent,AGT-7124,James Yamamoto,Heartland Insurance Services,Captive,LIC-IL-179139,IL,Home,None,3,9/01/2012,207,237436.17,11.5,53641.81,81.0,47.0,34,Yes,(948) 373-5981,james.yamamoto@heartlandinsura.com,"5393 Business Park Dr, IL",Commercial Lines Cert,Platinum,7,5/01/2014,Branch Director C
AGT-5045,Agent,AGT-5045,James Ramirez,Lakefront Coverage Group,Independent,LIC-OH-438542,OH,Commercial,LUTCF,2,5/01/2013,82,512670.77,16.0,13169.55,95.8,56.7,46,Yes,(507) 882-1690,james.ramirez@lakefrontcovera.com,"8203 Business Park Dr, OH",Anti-Fraud Certified,Gold,7,7/01/2014,District Manager A
AGT-6989,Agent,AGT-6989,Patricia Delgado,Prairie State Insurance Partners,Captive,LIC-IN-550582,IN,Home,ChFC,20,6/01/1995,235,201768.2,8.0,61150.3,79.5,51.9,39,Yes,(601) 469-1918,patricia.delgado@prairiestateins.com,"6600 Business Park Dr, IN",Cyber Liability Cert|Commercial Lines Cert,Platinum,7,5/01/2014,District Manager A
AGT-5252,Agent,AGT-5252,Michael Sullivan,Heartland Insurance Services,Independent,LIC-IL-936873,IL,Life,CLU,6,7/01/2009,87,791754.87,10.7,53830.57,80.0,53.3,35,Yes,(460) 976-2836,michael.sullivan@heartlandinsura.com,"5300 Business Park Dr, IL",,Gold,2,12/01/2014,Regional VP B
AGT-2796,Agent,AGT-2796,Brian Ramirez,Prairie State Insurance Partners,Captive,LIC-IN-871111,IN,Life,None,6,3/01/2009,153,551987.36,10.8,23261.36,85.8,54.6,17,Yes,(254) 575-9710,brian.ramirez@prairiestateins.com,"8078 Business Park Dr, IN",,Gold,2,2/01/2014,District Manager A
AGT-2766,Agent,AGT-2766,Kevin Kowalski,Heartland Insurance Services,Captive,LIC-IL-787247,IL,Life,None,1,2/01/2014,39,670354.87,17.1,17065.25,92.8,90.0,58,No,(751) 272-5819,kevin.kowalski@heartlandinsura.com,"1987 Business Park Dr, IL",Anti-Fraud Certified|Commercial Lines Cert,Platinum,1,4/01/2014,Branch Director C
AGT-5656,Agent,AGT-5656,Karen Bergman,Heartland Insurance Services,Captive,LIC-IN-746228,IN,Auto,CIC,13,1/01/2002,96,348943.21,16.3,28498.15,91.6,52.2,33,Yes,(975) 274-5624,karen.bergman@heartlandinsura.com,"9769 Business Park Dr, IN",,Gold,3,4/01/2014,Regional VP B
AGT-6770,Agent,AGT-6770,David Bergman,Tri-State Coverage Associates,Captive,LIC-OH-922438,OH,Commercial,CLU,23,5/01/1992,248,752724.47,13.2,46316.89,78.3,62.9,36,Yes,(645) 545-8272,david.bergman@tri-statecovera.com,"1110 Business Park Dr, OH",Life & Health Licensed|Anti-Fraud Certified,Bronze,7,8/01/2014,District Manager A
AGT-8945,Agent,AGT-8945,Patricia Nguyen,Central Midwest Agency,Captive,LIC-IL-530729,IL,Life,LUTCF,17,7/01/1998,239,671232.41,11.9,41260.09,95.8,57.9,56,Yes,(687) 370-5553,patricia.nguyen@centralmidwesta.com,"2447 Business Park Dr, IL",Anti-Fraud Certified,Silver,6,2/01/2014,Regional VP B
AGT-2779,Agent,AGT-2779,Sandra Ashworth,Tri-State Coverage Associates,Broker,LIC-IL-299471,IL,Home,CLU,13,3/01/2002,138,92454.27,13.7,11062.01,85.7,46.4,70,Yes,(646) 936-8858,sandra.ashworth@tri-statecovera.com,"5985 Business Park Dr, IL",,Silver,1,9/01/2014,Branch Director C
AGT-2725,Agent,AGT-2725,Angela Patel,Prairie State Insurance Partners,Captive,LIC-OH-490374,OH,Auto,None,9,12/01/2006,63,769193.96,9.6,25790.94,91.5,57.2,9,Yes,(395) 743-8084,angela.patel@prairiestateins.com,"1968 Business Park Dr, OH",Life & Health Licensed|Commercial Lines Cert,Silver,10,3/01/2014,District Manager A
AGT-1746,Agent,AGT-1746,Lisa Yamamoto,Midwest Auto Insurance Agency,Broker,LIC-OH-455796,OH,Auto,LUTCF,7,3/01/2008,115,535030.83,12.6,79913.7,97.4,65.2,22,Yes,(961) 920-9359,lisa.yamamoto@midwestautoinsu.com,"4997 Business Park Dr, OH",Cyber Liability Cert,Gold,10,4/01/2014,Branch Director C
AGT-6115,Agent,AGT-6115,Karen Okafor,Prairie State Insurance Partners,Captive,LIC-OH-335467,OH,Life,None,14,12/01/2001,65,755719.63,13.1,67830.82,92.8,74.9,14,Yes,(267) 743-1646,karen.okafor@prairiestateins.com,"7789 Business Park Dr, OH",,Silver,1,12/01/2014,Branch Director C
AGT-8828,Agent,AGT-8828,Karen Nguyen,Heartland Insurance Services,Captive,LIC-IN-704586,IN,All Lines,None,26,3/01/1989,44,280885.97,9.7,32745.66,97.7,43.4,7,No,(461) 662-4373,karen.nguyen@heartlandinsura.com,"9601 Business Park Dr, IN",,Silver,2,1/01/2014,Regional VP B
AGT-3583,Agent,AGT-3583,Thomas Okafor,Midwest Auto Insurance Agency,Independent,LIC-IN-969382,IN,Commercial,CLU,21,9/01/1994,75,267168.09,8.4,9544.42,92.7,47.1,62,Yes,(837) 231-5457,thomas.okafor@midwestautoinsu.com,"5567 Business Park Dr, IN",,Gold,6,10/01/2014,Regional VP B
AGT-3077,Agent,AGT-3077,Karen Morrison,Heartland Insurance Services,Independent,LIC-IN-937975,IN,All Lines,CLU,19,11/01/1996,93,591959.97,11.1,37344.05,96.6,86.9,33,Yes,(953) 862-9671,karen.morrison@heartlandinsura.com,"2736 Business Park Dr, IN",Anti-Fraud Certified,Platinum,9,5/01/2014,District Manager A
AGT-4747,Agent,AGT-4747,Patricia Ashworth,Central Midwest Agency,Independent,LIC-OH-589853,OH,All Lines,LUTCF,21,5/01/1994,250,740752.94,10.7,43885.07,86.5,48.2,76,No,(261) 418-9982,patricia.ashworth@centralmidwesta.com,"6514 Business Park Dr, OH",Cyber Liability Cert|Life & Health Licensed,Silver,8,11/01/2014,District Manager A
AGT-9758,Agent,AGT-9758,Thomas Delgado,Central Midwest Agency,Broker,LIC-IL-435022,IL,Life,CIC,21,10/01/1994,123,461271.81,10.8,11644.17,71.7,40.5,64,Yes,(546) 345-1074,thomas.delgado@centralmidwesta.com,"572 Business Park Dr, IL",Anti-Fraud Certified,Gold,6,11/01/2014,Branch Director C
AGT-1777,Agent,AGT-1777,Patricia Delgado,Central Midwest Agency,Captive,LIC-IN-695396,IN,Life,CIC,7,7/01/2008,146,621783.02,12.4,15457.63,97.1,50.5,77,No,(543) 487-1733,patricia.delgado@centralmidwesta.com,"782 Business Park Dr, IN",Anti-Fraud Certified,Platinum,6,9/01/2014,Regional VP B
AGT-8826,Agent,AGT-8826,Nancy Ashworth,Central Midwest Agency,Broker,LIC-IN-646917,IN,All Lines,LUTCF,4,3/01/2011,77,117296.3,11.3,43276.36,79.2,86.0,53,Yes,(275) 938-3022,nancy.ashworth@centralmidwesta.com,"9897 Business Park Dr, IN",,Gold,1,5/01/2014,District Manager A
AGT-7231,Agent,AGT-7231,Maria Nguyen,Midwest Auto Insurance Agency,Captive,LIC-IL-654961,IL,Auto,CIC,6,12/01/2009,213,192330.48,13.3,60713.81,90.8,69.8,26,Yes,(984) 304-4813,maria.nguyen@midwestautoinsu.com,"2717 Business Park Dr, IL",Commercial Lines Cert,Silver,7,3/01/2014,Branch Director C
