:ID,:LABEL,policy_number,first_name,middle_initial,last_name,full_name,date_of_birth,age,gender,marital_status,relationship_to_named_insured,blood_type,citizenship_status,ssn_last4,drivers_license_state,drivers_license_number,primary_email,work_email,phone_home,phone_mobile,phone_work,preferred_contact_method,preferred_language,do_not_call_flag,e_signature_consent,marketing_opt_in,paperless_enrolled,communication_preference,statement_delivery_preference,residential_address,mailing_address,city,state,state_full,zip_code,county,country,address_type,years_at_address,customer_since,months_as_customer,tenure_years,customer_tier,account_status,autopay_enrolled,last_login_date,last_payment_date,payment_history_score,nps_score,churn_risk_score,lifetime_value_usd,deceased_flag,occupation_code,job_title,employer_name,years_with_employer,employment_status,annual_income_band,education_level,capital_gains,capital_loss,net_financial_position,net_worth_band,bankruptcy_history,credit_tier,credit_score_estimate,risk_score,risk_band,prior_claims_count,prior_claims_note,fraud_flag,fraud_investigation_open,siu_referral_flag,watchlist_flag,high_risk_hobby_flag,hobbies_interests,household_members,licensed_drivers_in_household,has_minor_drivers,pets_in_household,social_media_presence,mobile_app_user,online_quote_origin,assigned_agent,agent_code,agency_name,ssn_hash,identity_verification_status,kyc_verified_date,device_id,device_type,browser,ip_address_last_login,ip_flagged,bank_name,bank_account_hash,bank_account_last4,payment_method_token,payment_type_preferred,fraud_history_count,identity_theft_flag,shared_phone_flag,shared_address_flag,shared_bank_flag,cross_policy_entities,linked_entity_count,synthetic_identity_flag,role_switching_flag
CUST-OH-9915-3900,Customer,991553,Karen,L,Evans,Karen L. Evans,10/13/1989,37,Female,Married,wife,AB-,US Citizen,6183,OH,DL-OH-80725707,karen.evans@yahoo.com,kevans@salesforce.net,(614) 296-2310,(419) 770-8182,(614) 685-4908,Email,English,No,Yes,Opted In - Postal Only,No,SMS and Email,Paper Copy via Postal Mail,"8866 Highland Dr, Kettering, Oh 46765","8866 Highland Dr, Kettering, Oh 46765",Kettering,OH,Ohio,46765,Kettering County,USA,Owned,18,11/21/2006,231,19.2,Gold,Active,No - Manual Payment,2/12/2015,19/9/2015,69,1,94,17724.63,No,sales,Sales Manager,Lakefront Financial Services,3,Full-Time,$60K-$100K,High School,0,0,0,$50K-$100K,Chapter 7,Standard,668,73,High,0,0 prior claim(s) on record,Y,No,No,No,No,chess,5,1,Yes,Dog,,No,No,Maria Ashworth,AGT-7185,Midwest Auto Insurance Agency,4588d78b1fe5ef41,Failed,9/01/2011,DEV-ED9B683137E0,iPhone,Chrome,192.168.23.181,No,PNC,4693fb6a87993f72,713,TOK-9197E88ACCB26421,Money Order,0,No,No,No,No,2,2,No,No
CUST-OH-7274-1604,Customer,727443,Donald,S,Clark,Donald S. Clark,1/6/1988,38,Male,Married,husband,O-,US Citizen,1820,OH,DL-OH-33119345,donald923@aol.com,dclark@msn.com,(513) 711-8675,(937) 376-2773,,Phone Call,English,No,Yes,Opted In - All Channels,No,Email Primary / Postal for Legal Notices,Paper Copy via Postal Mail,"753 Hill Cir, Kettering, Oh 47114","753 Hill Cir, Kettering, Oh 47114",Kettering,OH,Ohio,47114,Kettering County,USA,Owned,13,8/22/2010,186,15.5,Gold,Active,Yes - Credit Card,18/8/2015,27/12/2015,95,6,96,14303.4,No,adm-clerical,Employed,Allied Automotive Services,14,Full-Time,$60K-$100K,High School,70300,-70900,-600,<$50K,,Standard,641,93,High,1,1 prior claim(s) on record,N,No,No,Yes,No,golf,3,3,No,,Instagram,Yes,Yes,Thomas Morrison,AGT-4013,Tri-State Coverage Associates,e214c09143a1f02e,Failed,9/01/2013,DEV-EFA234BC1FEC,Unknown,Unknown,192.168.175.242,No,Capital One,8fdb562476fc3f0e,645,TOK-644D5858C7B0FB7A,ACH/Bank Transfer,0,No,No,No,No,4,0,No,No
CUST-OH-3785-4738,Customer,378587,Steven,T,Morris,Steven T. Morris,11/26/1985,41,Male,Single,not-in-family,B+,Work Visa,6350,OH,DL-OH-97598050,steven.morris@comcast.net,,(440) 731-5614,(614) 236-2758,(440) 223-3959,SMS Text,Spanish,No,Yes,Opted Out - No Marketing,Yes,Email and Postal Mail,Electronic (PDF via Email),"5077 Hickory Ct, Hamilton, Oh 46820","Po Box 6175, Hamilton, Oh 46820",Hamilton,OH,Ohio,46820,Hamilton County,USA,Family-Owned,4,1/21/2007,229,19.1,Gold,Active,Yes - Credit Card,2/9/2015,18/1/2015,67,5,53,21136.7,No,tech-support,IT Support Specialist,Lakefront Financial Services,15,Full-Time,$30K-$60K,PhD,65400,0,65400,$100K-$250K,,Preferred Plus,780,57,Medium,3,3 prior claim(s) on record,N,No,No,No,No,chess,1,1,No,,Twitter/X,Yes,Yes,Patricia Sullivan,AGT-3814,Prairie State Insurance Partners,255759657a671edd,Not Started,2/01/2010,DEV-8AE7F9CDFA5E,Desktop/Windows,Unknown,192.168.132.240,No,Chase,4637f4c1e039777e,8418,TOK-B82E72BDD867B1EE,ACH/Bank Transfer,0,No,No,No,No,3,8,No,No
CUST-IL-4209-6347,Customer,420948,Frank,F,White,Frank F. White,8/18/1990,36,Male,Married,wife,AB-,US Citizen,4778,IL,DL-IL-89276292,white.f3@mac.com,fwhite@consulting.biz,(618) 379-6977,(217) 355-2147,,Email,English,No,No,Opted In - Email Only,Yes,SMS and Email,Both Electronic and Paper,"3304 Sycamore Cir, Naperville, Il 45695","3304 Sycamore Cir, Naperville, Il 45695",Naperville,IL,Illinois,45695,Naperville County,USA,Family-Owned,12,2/20/2011,180,15.0,Gold,Active,Yes - Credit Card,10/12/2015,6/8/2015,100,1,52,19087.2,No,prof-specialty,Pharmacist,Prairie State Industries,10,Self-Employed,$100K-$200K,College,0,0,0,$50K-$100K,Chapter 13,Standard,641,69,Medium,0,0 prior claim(s) on record,N,No,No,No,No,exercise,2,2,No,Dog,Instagram,Yes,No,Michael Yamamoto,AGT-4131,Heartland Insurance Services,0034d60d86dadefb,Verified,12/01/2011,DEV-67C6C54DBB00,Desktop/Mac,Chrome,192.168.1.100,Yes,Fifth Third,a0dd745c8638d280,2812,TOK-8BA95445048289CC,Money Order,0,No,No,No,No,1,8,No,No
CUST-IL-4571-5592,Customer,457188,Mark,F,Moore,Mark F. Moore,7/15/1993,33,Male,Other,own-child,B-,US Citizen,8615,IL,DL-IL-25108942,mark.moore@att.net,,(630) 475-5219,(618) 722-9857,(630) 557-7040,Phone Call,English,No,Yes,Opted Out - No Marketing,Yes,Email and Postal Mail,Electronic (PDF via Email),"8389 Liberty Way, Elgin, Il 44727","8389 Liberty Way, Elgin, Il 44727",Elgin,IL,Illinois,44727,Elgin County,USA,Rented,13,6/22/2010,188,15.7,Gold,Active,Yes - ACH Bank Draft,11/3/2015,20/11/2015,77,6,15,20997.72,No,protective-serv,Employed,Heartland Retail Corp.,1,Full-Time,$30K-$60K,High School,0,-68800,-68800,<$50K,,Non-Standard,610,57,Medium,0,0 prior claim(s) on record,Y,No,No,No,No,chess,2,2,No,Cat,Facebook,Yes,Yes,Maria Delgado,AGT-9681,Tri-State Coverage Associates,48335c68c17e02de,Verified,3/01/2014,DEV-93815F8B7BFF,Unknown,Firefox,192.168.194.248,No,Capital One,ccf12797aa72a11b,8617,TOK-114E34D22C901BDC,ACH/Bank Transfer,0,No,No,No,No,1,8,No,No
CUST-OH-1182-9784,Customer,118236,Kenneth,E,Richardson,Kenneth E. Richardson,12/8/1986,40,Male,Single,not-in-family,A+,Permanent Resident,1933,OH,DL-OH-59302061,krichardson34@gmail.com,krichardson@moving.biz,(440) 504-1396,(937) 973-2991,,Online Portal,English,Yes,Yes,Opted In - Postal Only,Yes,SMS and Email,Both Electronic and Paper,"8221 Prairie Ln, Elyria, Oh 60840","8221 Prairie Ln, Elyria, Oh 60840",Elyria,OH,Ohio,60840,Elyria County,USA,Owned,10,4/21/2008,214,17.8,Gold,Active,No - Manual Payment,24/10/2015,18/6/2015,62,6,67,29388.62,No,transport-moving,Logistics Coordinator,Hoosier Logistics Inc.,8,Full-Time,$100K-$200K,JD,57700,-43500,14200,$50K-$100K,Chapter 7,Standard Plus,713,29,Low,0,0 prior claim(s) on record,N,No,No,No,Yes,base-jumping,2,1,No,Cat,,No,Yes,Michael Kowalski,AGT-1787,Tri-State Coverage Associates,92766f7af14dcb12,Verified,8/01/2015,DEV-896F52AE6E10,iPad,Safari,192.168.178.9,No,PNC,6b8d7d0530378a11,3270,TOK-A231F50BF25DBEBF,Credit Card,0,No,No,No,No,3,2,No,No
CUST-IL-9875-6231,Customer,987524,Susan,N,Morgan,Susan N. Morgan,11/13/1988,38,Female,Married,wife,O-,US Citizen,7026,IL,DL-IL-62359027,smorgan77@icloud.com,,(815) 486-2710,(312) 857-8013,(815) 521-5609,Email,Hindi,No,Yes,Opted Out - No Marketing,Yes,Email Only,Both Electronic and Paper,"9641 Park Dr, Cicero, Il 47225","9641 Park Dr, Cicero, Il 47225",Cicero,IL,Illinois,47225,Cicero County,USA,Rented,7,4/22/2011,178,14.8,Silver,Active,Yes - ACH Bank Draft,13/3/2015,2/1/2015,74,3,13,20487.8,No,other-service,Security Guard,Buckeye Technology Group,2,Self-Employed,$100K-$200K,College,0,0,0,$50K-$100K,,Standard,675,59,Medium,2,2 prior claim(s) on record,N,No,No,No,No,camping,3,2,No,Dog,Twitter/X,Yes,No,Patricia Sullivan,AGT-1812,Prairie State Insurance Partners,9805ac61c662fd3f,Verified,1/01/2010,DEV-0AE1B5712D2B,Android,Safari,192.168.221.100,No,Bank of America,953b0fd2bc93712f,4878,TOK-B7D92D330602B5E3,Debit Card,0,No,No,No,No,5,8,No,No
CUST-IL-4905-9750,Customer,490596,Paul,L,Price,Paul L. Price,3/23/1991,35,Male,Married,wife,A-,US Citizen,1529,IL,DL-IL-84092638,paul69@me.com,pprice@homestaff.net,(630) 436-8119,(630) 915-7249,(630) 415-3395,Online Portal,English,No,Yes,Opted Out - No Marketing,Yes,Email Only,Both Electronic and Paper,"3133 Patriot Cir, Aurora, Il 43892","3133 Patriot Cir, Aurora, Il 43892",Aurora,IL,Illinois,43892,Aurora County,USA,Rented,3,7/22/2021,55,4.6,Bronze,Active,Yes - ACH Bank Draft,23/2/2015,3/10/2015,94,9,17,5492.85,No,priv-house-serv,Nanny,Buckeye Technology Group,2,Full-Time,$30K-$60K,MD,0,0,0,$50K-$100K,Chapter 7,Standard,675,69,Medium,2,2 prior claim(s) on record,N,No,No,No,No,polo,2,2,No,,Twitter/X,No,No,James Yamamoto,AGT-7124,Heartland Insurance Services,4bfe36a5a262e77d,Verified,6/01/2015,DEV-2EDD202DBDD6,iPhone,Chrome,192.168.16.142,No,Wells Fargo,1eb66176cddabde3,3981,TOK-E6A01DD293AC5BEB,ACH/Bank Transfer,0,No,No,No,No,5,7,No,No
CUST-OH-5242-1575,Customer,524215,Catherine,R,Sanders,Catherine R. Sanders,9/8/1995,31,Female,Single,not-in-family,A+,US Citizen,2305,OH,DL-OH-49920172,catherine967@outlook.com,,(937) 606-8236,(216) 250-2756,,Phone Call,English,No,No,Opted In - Email Only,No,Email and Postal Mail,Paper Copy via Postal Mail,"6255 Freedom Ave, Parma, Oh 60713","Po Box 5271, Parma, Oh 60713",Parma,OH,Ohio,60713,Parma County,USA,Owned,4,8/22/2018,90,7.5,Silver,Active,No - Manual Payment,16/4/2015,12/6/2015,98,2,46,7134.3,No,other-service,Food Service Worker,Tri-State Construction LLC,6,Retired,$60K-$100K,PhD,42100,0,42100,$50K-$100K,,Preferred,751,7,Low,1,1 prior claim(s) on record,N,No,No,No,No,hiking,3,1,Yes,Cat,,Yes,No,James Ramirez,AGT-5045,Lakefront Coverage Group,7ec8a1c1184feb96,Verified,6/01/2015,DEV-8680BA1E8E63,Desktop/Windows,Chrome,192.168.103.124,No,Capital One,aab4cc2965f6ba5a,21,TOK-8A0524C15F40C652,Money Order,0,No,No,No,No,4,1,No,No
CUST-IN-9134-1874,Customer,913464,Amy,K,Green,Amy K. Green,8/23/1996,30,Female,Married,wife,AB+,US Citizen,7072,IN,DL-IN-80735196,green.a6@gmail.com,agreen@sbcglobal.net,(260) 852-5177,(260) 840-1924,,Online Portal,English,No,Yes,Opted In - Email Only,Yes,Email Only,Online Portal Only,"4396 Pine Dr, Fort Wayne, In 60170","4396 Pine Dr, Fort Wayne, In 60170",Fort Wayne,IN,Indiana,60170,Fort Wayne County,USA,Owned,9,11/21/2014,135,11.2,Silver,Active,Yes - Credit Card,28/9/2015,15/9/2015,72,10,5,15088.95,No,farming-fishing,Employed,Central States Insurance Group,5,Full-Time,$30K-$60K,MD,37100,-46500,-9400,<$50K,,Standard,630,62,Medium,3,3 prior claim(s) on record,N,No,No,No,Yes,skydiving,4,3,No,Multiple,Instagram,Yes,No,Patricia Delgado,AGT-6989,Prairie State Insurance Partners,57e3a705e63d316b,Verified,1/01/2012,DEV-18E73F0F9AD8,Android,Unknown,192.168.226.134,No,PNC,f5cbc54458a4b3ae,1899,TOK-8D799B6BAE63E633,ACH/Bank Transfer,0,No,No,No,No,3,4,No,No
CUST-IL-3984-7057,Customer,398484,Nancy,G,Nguyen,Nancy G. Nguyen,5/23/1980,46,Female,Married,husband,B-,US Citizen,3648,IL,DL-IL-67129558,nguyen.n9@aol.com,,(309) 326-4119,(630) 854-8554,,Phone Call,English,No,Yes,Opted In - Email Only,Yes,Postal Mail Only,Online Portal Only,"7862 Walnut Pl, Joliet, Il 46922","7862 Walnut Pl, Joliet, Il 46922",Joliet,IL,Illinois,46922,Joliet County,USA,Rented,9,1/21/2003,277,23.1,Gold,Active,Yes - ACH Bank Draft,19/12/2015,23/11/2015,96,7,92,27182.01,No,adm-clerical,Employed,Crossroads Distribution Co.,20,Unemployed,$30K-$60K,Associate,0,-65500,-65500,<$50K,,Non-Standard,609,79,High,1,1 prior claim(s) on record,N,No,No,No,No,video-games,4,1,No,Dog,Twitter/X,Yes,No,Michael Sullivan,AGT-5252,Heartland Insurance Services,b945d1a9f62c25b3,Pending,11/01/2014,DEV-0BF1EBCEA7E8,Desktop/Mac,Safari,192.168.141.150,No,Fifth Third,e8bddaffb4500506,1194,TOK-BCE87B42CBA9D271,Check,0,No,No,No,No,5,8,No,No
CUST-IN-7525-6155,Customer,752504,Brenda,F,Martinez,Brenda F. Martinez,2/16/1988,38,Female,Other,own-child,A+,Work Visa,6681,IN,DL-IN-73250961,brenda.martinez@verizon.net,,(574) 569-6183,(812) 298-8380,(574) 887-5730,Postal Mail,English,No,Yes,Opted In - Postal Only,No,SMS and Email,Paper Copy via Postal Mail,"1170 Persimmon Cir, Fort Wayne, In 43325","1170 Persimmon Cir, Fort Wayne, In 43325",Fort Wayne,IN,Indiana,43325,Fort Wayne County,USA,Rented,8,7/22/2008,211,17.6,Gold,Active,No - Manual Payment,25/9/2015,5/10/2015,78,2,47,18551.12,No,transport-moving,Delivery Driver,Heartland Retail Corp.,7,Part-Time,$100K-$200K,Masters,0,0,0,$50K-$100K,Chapter 7,Standard,679,90,High,1,1 prior claim(s) on record,Y,No,No,Yes,No,video-games,3,2,No,Multiple,Facebook,No,No,Brian Ramirez,AGT-2796,Prairie State Insurance Partners,435a337da815f5ea,Verified,10/01/2012,DEV-867D77D63524,iPhone,Firefox,192.168.116.196,No,Capital One,868c204d8c436d0e,6370,TOK-DAA5652CBC5A6514,Credit Card,1,No,No,No,No,4,2,No,No
CUST-IL-4492-8630,Customer,449263,Jeffrey,S,Richardson,Jeffrey S. Richardson,4/7/1994,32,Male,Single,unmarried,AB-,Permanent Resident,5730,IL,DL-IL-44614461,jeffrey.richardson@mac.com,jrichardson@consulting.biz,(773) 861-4422,(309) 837-5680,,Postal Mail,English,No,Yes,Opted Out - No Marketing,Yes,Email Only,Both Electronic and Paper,"6454 Freedom Pkwy, Evanston, Il 44441","6454 Freedom Pkwy, Evanston, Il 44441",Evanston,IL,Illinois,44441,Evanston County,USA,Owned,3,2/20/2013,156,13.0,Silver,Active,Yes - ACH Bank Draft,28/11/2015,15/1/2015,94,4,4,19233.24,No,prof-specialty,Accountant,Heritage Financial Group,6,Retired,$60K-$100K,Masters,0,0,0,$50K-$100K,,Standard,686,93,High,3,3 prior claim(s) on record,Y,Yes,No,Yes,Yes,bungie-jumping,1,1,No,Dog,,No,No,Kevin Kowalski,AGT-2766,Heartland Insurance Services,fd009899df1951fd,Failed,8/01/2010,DEV-881675419836,Desktop/Windows,Safari,192.168.240.45,No,Chase,2a09745c07c2b80a,4218,TOK-CC7080112415DA4B,ACH/Bank Transfer,3,No,No,No,No,1,2,No,No
CUST-IN-8440-8336,Customer,844007,Matthew,C,Brooks,Matthew C. Brooks,2/15/1996,30,Male,Other,other-relative,O-,Work Visa,4766,IN,DL-IN-36796947,brooks.m5@att.net,mbrooks@domestic.biz,(219) 650-8780,(317) 518-7980,,SMS Text,English,No,Yes,Opted In - Postal Only,Yes,Email Only,Electronic (PDF via Email),"798 Prairie Terr, Greenwood, In 43359","798 Prairie Terr, Greenwood, In 43359",Greenwood,IN,Indiana,43359,Greenwood County,USA,Owned,4,2/21/2019,84,7.0,Silver,Active,Yes - Credit Card,16/4/2015,21/11/2015,80,4,71,12791.52,No,priv-house-serv,Estate Manager,Frontier Logistics LLC,5,Full-Time,$30K-$60K,Associate,0,-15900,-15900,<$50K,,Standard,660,14,Low,0,0 prior claim(s) on record,N,No,No,No,No,polo,3,3,No,,Facebook,No,Yes,Nancy Kowalski,AGT-9107,Prairie State Insurance Partners,00decd91be40f67c,Verified,11/01/2015,DEV-672175AF7F9D,iPad,Safari,192.168.138.56,No,Wells Fargo,2264fa2151ac1103,7319,TOK-790B70E56CCCAFA9,Check,0,No,No,No,No,3,7,No,No
CUST-IN-6865-7790,Customer,686522,Karen,S,Wright,Karen S. Wright,6/14/1994,32,Female,Single,not-in-family,AB+,US Citizen,8039,IN,DL-IN-98865502,karen.wright@verizon.net,,(574) 603-7801,(260) 266-5358,,Phone Call,English,No,Yes,Opted Out - No Marketing,Yes,Postal Mail Only,Electronic (PDF via Email),"5718 Oak Rd, Hammond, In 45814","5718 Oak Rd, Hammond, In 45814",Hammond,IN,Indiana,45814,Hammond County,USA,Owned,6,10/22/2014,136,11.3,Silver,Active,Yes - Credit Card,18/1/2015,9/3/2015,100,2,22,13255.92,No,sales,Retail Associate,Hoosier Logistics Inc.,6,Full-Time,$60K-$100K,JD,0,0,0,$50K-$100K,,Standard,655,100,High,0,0 prior claim(s) on record,Y,No,No,Yes,No,yachting,1,1,No,Multiple,Twitter/X,No,Yes,Karen Bergman,AGT-5656,Heartland Insurance Services,e26d7c55b6294e90,Verified,1/01/2012,DEV-C75A64A191AB,Android,Chrome,192.168.166.135,No,Wells Fargo,9db93522d3d2382a,8802,TOK-A6B3AF83490CE68D,ACH/Bank Transfer,0,No,No,No,No,2,2,No,No
CUST-IN-6701-9907,Customer,670142,Heather,F,Hall,Heather F. Hall,4/13/1978,48,Female,Single,unmarried,B+,US Citizen,1223,IN,DL-IN-28544251,hhall11@msn.com,hhall@att.net,(317) 540-4993,(219) 748-5580,(317) 755-8801,Postal Mail,English,No,No,Opted In - All Channels,Yes,Postal Mail Only,Online Portal Only,"1059 Prairie Pl, Kokomo, In 47416","1059 Prairie Pl, Kokomo, In 47416",Kokomo,IN,Indiana,47416,Kokomo County,USA,Owned,16,4/21/2000,310,25.8,Gold,Active,Yes - Credit Card,25/7/2015,5/10/2015,78,9,58,39171.6,No,adm-clerical,Employed,Summit Medical Center,14,Self-Employed,$60K-$100K,JD,11000,0,11000,$50K-$100K,,Standard Plus,693,66,Medium,0,0 prior claim(s) on record,Y,No,No,No,No,sleeping,3,1,No,Dog,Twitter/X,No,Yes,Thomas Ashworth,AGT-8692,Central Midwest Agency,6fd84c4d1030b053,Pending,3/01/2014,DEV-4B2471E176D3,iPad,Unknown,192.168.252.246,No,PNC,01280925e4d1a96a,8031,TOK-052D2342F5BE920F,Money Order,0,No,No,No,No,5,5,No,No
CUST-OH-6076-2304,Customer,607687,Kathleen,J,King,Kathleen J. King,12/19/1992,34,Female,Married,husband,AB-,US Citizen,6155,OH,DL-OH-20266209,kathleen.king@gmail.com,kking@commerce.com,(513) 465-3837,(937) 923-1063,(513) 762-1766,SMS Text,English,No,Yes,Opted In - Postal Only,No,Postal Mail Only,Paper Copy via Postal Mail,"5554 Greenfield Ct, Mentor, Oh 47641","5554 Greenfield Ct, Mentor, Oh 47641",Mentor,OH,Ohio,47641,Mentor County,USA,Family-Owned,8,11/21/2015,123,10.2,Silver,Active,Yes - Credit Card,24/6/2015,15/10/2015,60,4,96,13019.55,No,sales,Sales Representative,Hoosier Logistics Inc.,8,Unemployed,$30K-$60K,College,16100,-61200,-45100,<$50K,Chapter 7,Non-Standard,566,100,High,3,3 prior claim(s) on record,N,No,No,Yes,No,sleeping,2,1,No,Cat,Instagram,No,Yes,David Bergman,AGT-6770,Tri-State Coverage Associates,bbd1a13193f00ac5,Verified,10/01/2010,DEV-9E3D0DB35BBA,Unknown,Safari,192.168.237.192,No,Bank of America,7d4bbbda7e608a67,9524,TOK-9CDC8480D6DAEA2D,Debit Card,0,No,No,No,No,5,4,No,No
CUST-IL-9677-4210,Customer,967713,Thomas,A,Bell,Thomas A. Bell,6/17/1982,44,Male,Other,other-relative,AB-,US Citizen,7975,IL,DL-IL-39190997,bell.t4@live.com,tbell@repairs.net,(217) 549-9511,(815) 954-3154,,Online Portal,English,No,Yes,Opted In - All Channels,No,Postal Mail Only,Paper Copy via Postal Mail,"5299 Hickory St, Orland Park, Il 60020","5299 Hickory St, Orland Park, Il 60020",Orland Park,IL,Illinois,60020,Orland Park County,USA,Owned,14,11/21/2005,243,20.2,Gold,Active,Yes - Credit Card,14/9/2015,20/3/2015,75,10,50,16385.49,No,craft-repair,Sheet Metal Worker,Metro Transit Authority,10,Full-Time,$30K-$60K,JD,33200,0,33200,$50K-$100K,,Preferred,727,57,Medium,2,2 prior claim(s) on record,N,No,No,No,No,polo,2,2,No,Cat,,Yes,No,Patricia Nguyen,AGT-8945,Central Midwest Agency,190878402da00b97,Verified,3/01/2011,DEV-05463CA95851,Desktop/Windows,Edge,192.168.219.112,No,US Bank,a661b8e627b3d0f9,3021,TOK-D5054A4CC950EB45,Debit Card,0,No,No,No,No,3,4,No,No
CUST-IL-2919-1759,Customer,291902,Linda,T,Ruiz,Linda T. Ruiz,11/10/1989,37,Female,Married,husband,AB+,US Citizen,7113,IL,DL-IL-24531071,linda662@protonmail.com,lruiz@manufacturing.com,(217) 911-8581,(847) 519-7118,,SMS Text,English,Yes,Yes,Opted In - All Channels,Yes,Email and Postal Mail,Both Electronic and Paper,"6248 Maple Blvd, Waukegan, Il 61892","6248 Maple Blvd, Waukegan, Il 61892",Waukegan,IL,Illinois,61892,Waukegan County,USA,Owned,1,2/21/2023,36,3.0,Bronze,Active,No - Manual Payment,18/7/2015,2/7/2015,92,8,46,3347.28,No,machine-op-inspct,Assembly Line Worker,Cardinal Health Systems,3,Full-Time,$60K-$100K,Masters,0,-59800,-59800,<$50K,,Non-Standard,552,80,High,3,3 prior claim(s) on record,N,No,No,No,No,reading,5,1,Yes,Cat,,No,Yes,Sandra Ashworth,AGT-2779,Tri-State Coverage Associates,c991248b97efb318,Verified,1/01/2013,DEV-211CFE9149F1,Desktop/Windows,Edge,192.168.241.25,No,Capital One,3c48ffd9aee0b456,495,TOK-5E2195F978D3D420,Credit Card,0,No,No,No,No,4,0,No,No
CUST-OH-1498-1934,Customer,149839,Christine,F,Morris,Christine F. Morris,7/12/1995,31,Female,Other,own-child,O-,US Citizen,9152,OH,DL-OH-32271142,christine.morris@comcast.net,,(440) 446-4248,(614) 642-7102,,SMS Text,English,No,Yes,Opted Out - No Marketing,Yes,Postal Mail Only,Both Electronic and Paper,"7767 Brookside Terr, Cleveland, Oh 60621","7767 Brookside Terr, Cleveland, Oh 60621",Cleveland,OH,Ohio,60621,Cleveland County,USA,Family-Owned,10,12/21/2013,146,12.2,Silver,Active,Yes - ACH Bank Draft,4/5/2015,24/1/2015,72,5,35,17734.62,No,armed-forces,Air Force Veteran,Frontier Logistics LLC,9,Full-Time,<$30K,College,0,0,0,$50K-$100K,,Standard,638,52,Medium,3,3 prior claim(s) on record,N,No,No,No,No,camping,3,1,Yes,Cat,,Yes,Yes,Angela Patel,AGT-2725,Prairie State Insurance Partners,94eba06ff67cdc22,Verified,2/01/2012,DEV-DBA2CA73DD9A,Unknown,Chrome,192.168.84.246,No,Citibank,fffd334f52178c52,8246,TOK-940ABA49C05BA73D,Debit Card,0,No,No,No,No,0,0,No,No
CUST-OH-8402-3708,Customer,840225,Ashley,G,Price,Ashley G. Price,8/7/1992,34,Female,Married,husband,A-,US Citizen,7291,OH,DL-OH-43336191,ashley932@icloud.com,,(440) 670-3461,(513) 721-1010,,Email,English,No,Yes,Opted Out - No Marketing,Yes,SMS and Email,Both Electronic and Paper,"8908 Ash Ln, Elyria, Oh 44843","Po Box 8463, Elyria, Oh 44843",Elyria,OH,Ohio,44843,Elyria County,USA,Owned,1,4/22/2013,154,12.8,Silver,Active,No - Manual Payment,19/1/2015,25/12/2015,97,5,24,13364.12,No,priv-house-serv,Personal Chef,Prairie State Industries,7,Retired,$60K-$100K,JD,53100,-43900,9200,$50K-$100K,Chapter 7,Standard Plus,685,100,High,0,0 prior claim(s) on record,Y,Yes,No,Yes,No,cross-fit,3,1,No,Dog,Twitter/X,No,Yes,Lisa Yamamoto,AGT-1746,Midwest Auto Insurance Agency,d8bdf79607f42bba,Verified,12/01/2015,DEV-2676CA288311,Desktop/Windows,Firefox,192.168.27.145,No,Wells Fargo,d6d0145a9f03f4dd,7023,TOK-81C5EFA3802CDCCB,ACH/Bank Transfer,0,No,No,No,No,4,3,No,Yes
CUST-OH-6432-7910,Customer,643226,Charles,P,James,Charles P. James,1/8/1986,40,Male,Other,other-relative,O+,US Citizen,3537,OH,DL-OH-48974904,james.c4@mac.com,cjames@mac.com,(440) 928-1316,(440) 691-7708,,SMS Text,English,No,Yes,Opted Out - No Marketing,Yes,Postal Mail Only,Online Portal Only,"7278 Walnut Way, Mentor, Oh 44797","7278 Walnut Way, Mentor, Oh 44797",Mentor,OH,Ohio,44797,Mentor County,USA,Owned,3,2/20/2009,204,17.0,Gold,Active,No - Manual Payment,24/1/2015,16/12/2015,84,3,84,28794.6,No,protective-serv,Employed,Summit Medical Center,12,Self-Employed,$60K-$100K,High School,44000,-20800,23200,$50K-$100K,,Preferred,714,8,Low,0,0 prior claim(s) on record,N,No,No,No,No,polo,1,1,No,Cat,Instagram,Yes,No,Karen Okafor,AGT-6115,Prairie State Insurance Partners,e5e755e6c471a752,Verified,12/01/2015,DEV-E9D1C8F5221F,Desktop/Mac,Safari,192.168.44.187,No,Bank of America,555bcb548fa76e01,8092,TOK-71DC3F66540CE2C6,Check,0,No,No,No,No,2,1,No,No
