:ID,:LABEL,transaction_id,transaction_type,linked_claim_id,linked_policy_number,amount_usd,payment_account_id,payment_routing_hash,payment_method,transaction_date,bank_name,routing_number_hash,account_type,transaction_status,fraud_flag,velocity_flag,round_amount_flag,payee_name,payee_entity_id,payment_channel,is_shared_account_flag,counterparty_entity_type,days_to_payment,suspicious_timing_flag
TXN-001299,FinancialTransaction,TXN-001299,Premium Payment,,344480,5632.58,PAY-A6B0261162,9d6f55084018f1b1,ACH,26/4/2015,Chase,29c98c2c1b5a,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,Customer,24,No
TXN-001300,FinancialTransaction,TXN-001300,Premium Payment,,898519,4239.51,PAY-AE53840625,3ea1056c9c6b8fe0,Credit Card,25/10/2015,Chase,c80e892cfd20,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Hospital,56,No
TXN-001301,FinancialTransaction,TXN-001301,Claim Payment,CLM-957816,957816,48950.0,PAY-F5A71E3E2A,13dd9e9227b13dbf,ACH,,Wells Fargo,e423a51b3b7d,Checking,Cleared,No,No,No,Insured,CLM-957816,Wire,No,Lawyer,49,No
TXN-001302,FinancialTransaction,TXN-001302,Premium Payment,,957816,4177.59,PAY-F5A71E3E2A,13dd9e9227b13dbf,Credit Card,5/11/2015,BOA,ed7622dc8b07,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Customer,35,No
TXN-001303,FinancialTransaction,TXN-001303,Premium Payment,,175960,5729.42,PAY-BF27B41436,bb474dc13ea5cd06,ACH,8/2/2015,Chase,90cce36d75af,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,33,No
TXN-001304,FinancialTransaction,TXN-001304,Claim Payment,CLM-489618,489618,82400.0,PAY-500A2D0714,09cce2dd36813942,ACH,,BOA,34df9e54eb00,Savings,Flagged,No,No,Yes,Medical Provider,CLM-489618,Zelle,No,Hospital,15,No
TXN-001305,FinancialTransaction,TXN-001305,Premium Payment,,489618,7424.51,PAY-500A2D0714,09cce2dd36813942,ACH,27/2/2015,Wells Fargo,c7b8741c1c92,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,Yes,RepairShop,30,No
TXN-001306,FinancialTransaction,TXN-001306,Claim Payment,CLM-717044,717044,54240.0,PAY-403FA055DB,d1902f82f9af829f,ACH,,Wells Fargo,94819779164c,Checking,Cleared,No,No,No,Insured,CLM-717044,Venmo,No,RepairShop,50,No
TXN-001307,FinancialTransaction,TXN-001307,Premium Payment,,717044,4523.23,PAY-403FA055DB,d1902f82f9af829f,Check,13/2/2015,Wells Fargo,433d3fc5d0eb,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Hospital,41,No
TXN-001308,FinancialTransaction,TXN-001308,Claim Payment,CLM-101421,101421,74200.0,PAY-5653B373D3,13514113513955cf,Check,25/5/2015,Chase,81fd9b186246,Checking,Flagged,No,No,Yes,Lienholder,CLM-101421,ACH,No,Lawyer,43,No
TXN-001309,FinancialTransaction,TXN-001309,Premium Payment,,101421,7054.22,PAY-5653B373D3,13514113513955cf,Credit Card,9/12/2015,Chase,e613b054eae9,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,14,No
TXN-001310,FinancialTransaction,TXN-001310,Premium Payment,,793948,4358.53,PAY-5B1B9B8925,1182481193df1775,Check,2/2/2015,Chase,f5bde4d6c671,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Customer,18,No
TXN-001311,FinancialTransaction,TXN-001311,Claim Payment,CLM-737483,737483,68200.0,PAY-8A02129ADC,a34ed6c1b3f0f15d,ACH,15/5/2015,BOA,d3b4fdb84f73,Checking,Cleared,No,Yes,Yes,Attorney,CLM-737483,ACH,No,Lawyer,4,No
TXN-001312,FinancialTransaction,TXN-001312,Premium Payment,,737483,5917.6,PAY-8A02129ADC,a34ed6c1b3f0f15d,Check,13/12/2015,Wells Fargo,c1568052ea51,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,13,No
TXN-001313,FinancialTransaction,TXN-001313,Premium Payment,,695117,6521.66,PAY-EAE8161549,9cd5a478aadea9e4,Credit Card,2/4/2015,BOA,f145ba47fa1a,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Unknown,8,No
TXN-001314,FinancialTransaction,TXN-001314,Claim Payment,CLM-167466,167466,59300.0,PAY-59D9463A1A,31c3925960a5cd9a,ACH,5/7/2015,BOA,ab75c0e76603,Checking,Cleared,No,No,Yes,Lienholder,CLM-167466,ACH,No,RepairShop,51,No
TXN-001315,FinancialTransaction,TXN-001315,Premium Payment,,167466,5411.57,PAY-59D9463A1A,31c3925960a5cd9a,ACH,8/11/2015,BOA,744f08b8c5ad,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,10,No
TXN-001316,FinancialTransaction,TXN-001316,Premium Payment,,664732,5981.32,PAY-E99ACFB454,43928f8d780cd956,Check,24/3/2015,Citibank,71e9d68661e6,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,44,No
TXN-001317,FinancialTransaction,TXN-001317,Claim Payment,CLM-143038,143038,40810.0,PAY-9CA287A4C4,8b0fa60650190728,Direct Deposit,,Citibank,855fd83ee970,Checking,Reversed,No,No,No,Insured,CLM-143038,Unknown,No,Unknown,55,No
TXN-001318,FinancialTransaction,TXN-001318,Premium Payment,,143038,3948.21,PAY-9CA287A4C4,8b0fa60650190728,ACH,11/1/2015,Chase,1525ef8b70c3,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,59,No
TXN-001319,FinancialTransaction,TXN-001319,Premium Payment,,979963,7160.99,PAY-BD97D01FB3,943af146c6051b74,ACH,20/10/2015,BOA,c2c40c9a93eb,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Lawyer,31,No
TXN-001320,FinancialTransaction,TXN-001320,Premium Payment,,467841,353.23,PAY-10ED8A5BED,7d0c6ae8942fdbfb,ACH,17/9/2015,Citibank,bc89703fd236,Checking,Pending,No,No,No,Insurance Carrier,,Unknown,No,Hospital,32,No
TXN-001321,FinancialTransaction,TXN-001321,Premium Payment,,219028,4530.09,PAY-EF20B3ED47,6533c4254e02659a,ACH,19/11/2015,BOA,24ed61362ae1,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Unknown,12,No
TXN-001322,FinancialTransaction,TXN-001322,Premium Payment,,130156,4227.46,PAY-C979AD63C9,58010b74bae96071,ACH,2/9/2015,BOA,7454df3cc5b4,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Hospital,11,No
TXN-001323,FinancialTransaction,TXN-001323,Claim Payment,CLM-762951,762951,59490.0,PAY-F71599FC8B,b8912612281d4e8c,Wire Transfer,,Wells Fargo,60d90629e5f4,Checking,Pending,No,No,No,Lienholder,CLM-762951,Wire,No,Lawyer,43,No
TXN-001324,FinancialTransaction,TXN-001324,Premium Payment,,762951,5402.22,PAY-F71599FC8B,b8912612281d4e8c,Credit Card,18/5/2015,Chase,7dae4b915cda,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,60,No
TXN-001325,FinancialTransaction,TXN-001325,Claim Payment,CLM-376879,376879,44200.0,PAY-19C8F0DD33,235e419d8ff5c5d2,Check,27/6/2015,Chase,a3e5643922e5,Checking,Cleared,No,Yes,Yes,Lienholder,CLM-376879,Zelle,No,RepairShop,3,No
TXN-001326,FinancialTransaction,TXN-001326,Premium Payment,,376879,3550.22,PAY-19C8F0DD33,235e419d8ff5c5d2,ACH,8/7/2015,Wells Fargo,4d655478d5e3,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,RepairShop,4,No
TXN-001327,FinancialTransaction,TXN-001327,Claim Payment,CLM-599031,599031,7700.0,PAY-9CEB72D34F,84d92927dd066697,Direct Deposit,,Citibank,cf78c0c420aa,Checking,Cleared,No,No,Yes,Lienholder,CLM-599031,ACH,No,RepairShop,42,No
TXN-001328,FinancialTransaction,TXN-001328,Premium Payment,,599031,666.21,PAY-9CEB72D34F,84d92927dd066697,ACH,16/12/2015,Citibank,349f46bee670,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,24,No
TXN-001329,FinancialTransaction,TXN-001329,Claim Payment,CLM-676255,676255,61440.0,PAY-A78D282930,fb90140d75de8111,Wire Transfer,21/4/2015,Chase,dc9671c636b8,Savings,Cleared,No,No,No,Medical Provider,CLM-676255,Unknown,No,Unknown,19,No
TXN-001330,FinancialTransaction,TXN-001330,Premium Payment,,676255,5019.75,PAY-A78D282930,fb90140d75de8111,Credit Card,7/12/2015,Citibank,96150099928b,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,Yes,RepairShop,14,No
TXN-001331,FinancialTransaction,TXN-001331,Claim Payment,CLM-985446,985446,54400.0,PAY-4CC5FC3008,5fdb733b6358f72c,Check,3/7/2015,Chase,c475914da03f,Savings,Flagged,No,Yes,Yes,Insured,CLM-985446,Venmo,No,RepairShop,28,No
TXN-001332,FinancialTransaction,TXN-001332,Premium Payment,,985446,4729.02,PAY-4CC5FC3008,5fdb733b6358f72c,Credit Card,5/2/2015,Citibank,df86b401bd94,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Hospital,17,No
TXN-001333,FinancialTransaction,TXN-001333,Claim Payment,CLM-884180,884180,58560.0,PAY-A456501DC7,1fb843d8d831c3b0,ACH,5/6/2015,BOA,ac11dc9ac4ca,Savings,Cleared,No,No,No,Lienholder,CLM-884180,Unknown,No,Unknown,22,No
TXN-001334,FinancialTransaction,TXN-001334,Premium Payment,,884180,6008.03,PAY-A456501DC7,1fb843d8d831c3b0,Credit Card,23/7/2015,Citibank,50ed14a59ad7,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,40,No
TXN-001335,FinancialTransaction,TXN-001335,Claim Payment,CLM-571462,571462,67300.0,PAY-88BB259ED0,e5370b5d4eeb0dbd,Direct Deposit,11/7/2015,BOA,daa76735112f,Savings,Pending,No,Yes,Yes,Repair Shop,CLM-571462,ACH,No,Lawyer,52,No
TXN-001336,FinancialTransaction,TXN-001336,Premium Payment,,571462,5576.71,PAY-88BB259ED0,e5370b5d4eeb0dbd,ACH,12/7/2015,Citibank,858e67b674f5,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,RepairShop,57,No
TXN-001337,FinancialTransaction,TXN-001337,Claim Payment,CLM-815883,815883,36740.0,PAY-6004464DF9,151271c135290b0f,Wire Transfer,8/11/2015,BOA,b50ebf4feb0a,Savings,Cleared,No,Yes,No,Attorney,CLM-815883,Venmo,No,Unknown,49,No
TXN-001338,FinancialTransaction,TXN-001338,Premium Payment,,815883,3045.66,PAY-6004464DF9,151271c135290b0f,ACH,16/7/2015,Wells Fargo,98aab7c10537,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,30,No
TXN-001339,FinancialTransaction,TXN-001339,Claim Payment,CLM-258265,258265,85690.0,PAY-6BFBBD3FB8,4f6c308c3dbc1df3,Direct Deposit,,Citibank,e1866bea5101,Savings,Flagged,No,No,No,Lienholder,CLM-258265,Zelle,No,Hospital,3,No
TXN-001340,FinancialTransaction,TXN-001340,Premium Payment,,258265,8071.14,PAY-6BFBBD3FB8,4f6c308c3dbc1df3,ACH,19/9/2015,Wells Fargo,12d45b0d118c,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Customer,7,No
TXN-001341,FinancialTransaction,TXN-001341,Premium Payment,,569714,2872.44,PAY-339C195C0A,88ae63e0b8d5b80e,ACH,16/10/2015,Chase,c4d42b4019c4,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Unknown,48,No
TXN-001342,FinancialTransaction,TXN-001342,Premium Payment,,180008,5120.95,PAY-F243F5A39D,0dd084eeeecd6ebc,Credit Card,3/11/2015,Chase,cb733a83780c,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,4,No
TXN-001343,FinancialTransaction,TXN-001343,Claim Payment,CLM-633375,633375,79680.0,PAY-3AAB16B9E4,0f48fdd61c9f75b8,Credit Card,,BOA,657cfb85dbe9,Savings,Cleared,No,No,No,Attorney,CLM-633375,Unknown,No,Customer,60,No
TXN-001344,FinancialTransaction,TXN-001344,Premium Payment,,633375,7665.26,PAY-3AAB16B9E4,0f48fdd61c9f75b8,ACH,26/10/2015,BOA,715c91e4f443,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,RepairShop,35,No
TXN-001345,FinancialTransaction,TXN-001345,Claim Payment,CLM-556538,556538,61740.0,PAY-776B489EB5,3b4d07fa921ea1fa,Credit Card,18/6/2015,BOA,07da6cc30aa9,Checking,Pending,No,No,No,Medical Provider,CLM-556538,Venmo,No,Hospital,12,No
TXN-001346,FinancialTransaction,TXN-001346,Premium Payment,,556538,5710.45,PAY-776B489EB5,3b4d07fa921ea1fa,ACH,12/1/2015,Citibank,a1a052672fa2,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,RepairShop,11,No
TXN-001347,FinancialTransaction,TXN-001347,Premium Payment,,669501,530.24,PAY-24F6EE6594,3867b71bfd6cd35c,ACH,2/2/2015,Chase,38b60f166200,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Customer,51,No
TXN-001348,FinancialTransaction,TXN-001348,Premium Payment,,963761,5271.45,PAY-6F0D09B607,1585ff36dfd4c839,Credit Card,26/1/2015,BOA,ecf1c7fc2d2d,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Hospital,2,No
TXN-001349,FinancialTransaction,TXN-001349,Claim Payment,CLM-753005,753005,56320.0,PAY-52C3F0A4A7,341e550b91820186,Check,6/10/2015,BOA,b17d54cf57af,Checking,Cleared,No,No,No,Repair Shop,CLM-753005,Unknown,No,Lawyer,32,No
TXN-001350,FinancialTransaction,TXN-001350,Premium Payment,,753005,5356.65,PAY-52C3F0A4A7,341e550b91820186,ACH,18/9/2015,Citibank,b8538985eaed,Checking,Pending,No,No,No,Insurance Carrier,,Unknown,No,Lawyer,33,No
TXN-001351,FinancialTransaction,TXN-001351,Premium Payment,,454758,4586.48,PAY-82914F32EE,6c9be00c959675cd,ACH,12/7/2015,Chase,0ac996f6feb3,Savings,Pending,No,No,No,Insurance Carrier,,Zelle,No,Hospital,8,No
TXN-001352,FinancialTransaction,TXN-001352,Premium Payment,,698589,5015.55,PAY-1A6B7230B0,5f4ea72ade11ef2f,Check,21/6/2015,Wells Fargo,e90fa6093c70,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,5,No
TXN-001353,FinancialTransaction,TXN-001353,Claim Payment,CLM-330119,330119,2640.0,PAY-76F39D0BF4,e5085534d64f80bf,ACH,17/6/2015,Wells Fargo,5bc5122fa320,Checking,Cleared,No,No,No,Attorney,CLM-330119,ACH,No,Hospital,58,No
TXN-001354,FinancialTransaction,TXN-001354,Premium Payment,,330119,270.44,PAY-76F39D0BF4,e5085534d64f80bf,ACH,25/2/2015,BOA,443c0a6cf4a5,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,RepairShop,16,No
TXN-001355,FinancialTransaction,TXN-001355,Claim Payment,CLM-164464,164464,8970.0,PAY-82C23CD153,6a276a330bec2754,Direct Deposit,11/2/2015,Wells Fargo,30e32a96fc7e,Savings,Flagged,No,No,No,Attorney,CLM-164464,Venmo,No,RepairShop,47,No
TXN-001356,FinancialTransaction,TXN-001356,Premium Payment,,164464,903.61,PAY-82C23CD153,6a276a330bec2754,Check,15/3/2015,Wells Fargo,864cb205f7b2,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Customer,29,No
TXN-001357,FinancialTransaction,TXN-001357,Claim Payment,CLM-927354,927354,6000.0,PAY-61E10673FE,705cc71308ee9136,Wire Transfer,,Wells Fargo,c33115e7c8d9,Checking,Cleared,No,No,Yes,Repair Shop,CLM-927354,Wire,No,RepairShop,38,No
TXN-001358,FinancialTransaction,TXN-001358,Premium Payment,,927354,604.43,PAY-61E10673FE,705cc71308ee9136,ACH,28/7/2015,Chase,5ea14cc6c9f8,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,38,No
TXN-001359,FinancialTransaction,TXN-001359,Premium Payment,,231508,4699.87,PAY-3247872FC9,901782d3005e4c73,Credit Card,10/9/2015,Wells Fargo,ba74d9cb06bf,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Customer,21,No
TXN-001360,FinancialTransaction,TXN-001360,Premium Payment,,272910,677.36,PAY-49B34E3E4A,d3bb7f699f820545,ACH,20/4/2015,Chase,903cf4e8baef,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,27,No
TXN-001361,FinancialTransaction,TXN-001361,Premium Payment,,305758,5383.41,PAY-EA46B6246B,4a8358001c36173d,Check,5/10/2015,BOA,fd5c2acc63cd,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,13,No
TXN-001362,FinancialTransaction,TXN-001362,Claim Payment,CLM-950542,950542,59200.0,PAY-EA5A94FD30,14761a638e531a17,Credit Card,25/3/2015,Citibank,388971a9f361,Checking,Cleared,No,No,Yes,Lienholder,CLM-950542,Check,No,Hospital,48,No
TXN-001363,FinancialTransaction,TXN-001363,Premium Payment,,950542,5293.3,PAY-EA5A94FD30,14761a638e531a17,Check,6/4/2015,Chase,12ace18db4d8,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,44,No
TXN-001364,FinancialTransaction,TXN-001364,Premium Payment,,291544,380.27,PAY-99F2C0B759,4fea62e7d03f36c3,ACH,23/4/2015,Citibank,665239c51e62,Checking,Pending,No,No,No,Insurance Carrier,,Zelle,No,Unknown,58,No
TXN-001365,FinancialTransaction,TXN-001365,Claim Payment,CLM-388616,388616,69400.0,PAY-1527E0B062,3acdb252ff6a4cfb,Check,26/3/2015,Chase,aefe39c8bfec,Savings,Cleared,No,No,Yes,Repair Shop,CLM-388616,ACH,No,Unknown,21,No
TXN-001366,FinancialTransaction,TXN-001366,Premium Payment,,388616,5967.63,PAY-1527E0B062,3acdb252ff6a4cfb,Check,2/3/2015,Wells Fargo,236e83f1114e,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,RepairShop,15,No
TXN-001367,FinancialTransaction,TXN-001367,Claim Payment,CLM-577992,577992,40500.0,PAY-F55A428FCE,d41473de587c2493,ACH,27/9/2015,Citibank,6cb5d1bfc2ca,Checking,Cleared,No,No,Yes,Lienholder,CLM-577992,Zelle,No,Unknown,50,No
TXN-001368,FinancialTransaction,TXN-001368,Premium Payment,,577992,3410.44,PAY-F55A428FCE,d41473de587c2493,ACH,4/12/2015,Citibank,ecc2fcd47381,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,8,No
TXN-001369,FinancialTransaction,TXN-001369,Claim Payment,CLM-342830,342830,60000.0,PAY-C58012B3AC,28b003521f907bdf,Credit Card,19/10/2015,BOA,5e34585e31a6,Checking,Pending,No,No,Yes,Attorney,CLM-342830,Venmo,No,RepairShop,21,No
TXN-001370,FinancialTransaction,TXN-001370,Premium Payment,,342830,5657.52,PAY-C58012B3AC,28b003521f907bdf,ACH,5/3/2015,Wells Fargo,e0c220280a1c,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Customer,15,No
TXN-001371,FinancialTransaction,TXN-001371,Claim Payment,CLM-491170,491170,67320.0,PAY-D7BD4C1526,7d1b0a97e45c5d59,Direct Deposit,,Chase,ade18f05cf84,Savings,Cleared,No,No,No,Medical Provider,CLM-491170,Unknown,No,Hospital,7,No
TXN-001372,FinancialTransaction,TXN-001372,Premium Payment,,491170,5793.31,PAY-D7BD4C1526,7d1b0a97e45c5d59,Credit Card,12/9/2015,Wells Fargo,01eb5cd2ed03,Checking,Pending,No,No,No,Insurance Carrier,,Wire,No,Customer,16,No
TXN-001373,FinancialTransaction,TXN-001373,Claim Payment,CLM-175553,175553,75690.0,PAY-96B048B89F,4d55b4738daa7044,Wire Transfer,14/10/2015,Citibank,33f009501b11,Checking,Cleared,No,No,No,Medical Provider,CLM-175553,Check,No,Lawyer,48,No
TXN-001374,FinancialTransaction,TXN-001374,Premium Payment,,175553,6499.99,PAY-96B048B89F,4d55b4738daa7044,ACH,24/9/2015,Citibank,e9c13bc4b13f,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,RepairShop,27,No
TXN-001375,FinancialTransaction,TXN-001375,Premium Payment,,439341,6362.84,PAY-CDCB68CD67,ad52f632e5770ee9,Credit Card,14/3/2015,Chase,8d5f9dece681,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Unknown,56,No
TXN-001376,FinancialTransaction,TXN-001376,Premium Payment,,221186,6680.52,PAY-BF4CC5BF7B,6736efbbb1d33d70,Credit Card,14/10/2015,BOA,d7b4ab450fa0,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,13,No
TXN-001377,FinancialTransaction,TXN-001377,Claim Payment,CLM-868031,868031,97080.0,PAY-7F8BC61802,8bd6e86a8c8be7be,Check,25/12/2015,Wells Fargo,525be6c9fdc6,Checking,Cleared,No,No,No,Attorney,CLM-868031,Unknown,No,Lawyer,25,No
TXN-001378,FinancialTransaction,TXN-001378,Premium Payment,,868031,7989.8,PAY-7F8BC61802,8bd6e86a8c8be7be,ACH,25/10/2015,Wells Fargo,b83535339918,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Hospital,58,No
TXN-001379,FinancialTransaction,TXN-001379,Premium Payment,,844117,529.29,PAY-028B9D6D59,70493504b8bead6e,ACH,6/10/2015,BOA,bdfce3a193b3,Checking,Pending,No,No,No,Insurance Carrier,,ACH,No,RepairShop,15,No
TXN-001380,FinancialTransaction,TXN-001380,Claim Payment,CLM-744557,744557,30700.0,PAY-8DE493E326,e4972fd147c331e0,ACH,28/7/2015,Wells Fargo,d6df12000e1f,Checking,Cleared,No,No,Yes,Lienholder,CLM-744557,Zelle,No,Lawyer,5,No
TXN-001381,FinancialTransaction,TXN-001381,Premium Payment,,744557,2555.71,PAY-8DE493E326,e4972fd147c331e0,ACH,6/8/2015,Citibank,d69180062597,Checking,Pending,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,31,No
TXN-001382,FinancialTransaction,TXN-001382,Claim Payment,CLM-159536,159536,33480.0,PAY-3CD79401A4,f2a7011ffdf10eb0,Direct Deposit,26/9/2015,Citibank,a858b498ff65,Checking,Cleared,No,No,No,Insured,CLM-159536,Zelle,No,Lawyer,38,No
TXN-001383,FinancialTransaction,TXN-001383,Premium Payment,,159536,2852.27,PAY-3CD79401A4,f2a7011ffdf10eb0,ACH,26/3/2015,Citibank,c1c74aa4f412,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,32,No
TXN-001384,FinancialTransaction,TXN-001384,Claim Payment,CLM-727109,727109,65430.0,PAY-6387EC16A7,01a1498402232659,ACH,,Chase,3ce6a0b4bec9,Savings,Cleared,No,No,No,Medical Provider,CLM-727109,Zelle,No,RepairShop,4,No
TXN-001385,FinancialTransaction,TXN-001385,Premium Payment,,727109,5392.12,PAY-6387EC16A7,01a1498402232659,Credit Card,18/8/2015,Chase,d4c5be3875f9,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,Yes,RepairShop,57,No
TXN-001386,FinancialTransaction,TXN-001386,Claim Payment,CLM-155604,155604,42680.0,PAY-B0D4BF5E70,607b9103f2c1b418,Direct Deposit,17/7/2015,Citibank,3c8909d5f203,Checking,Flagged,No,Yes,No,Lienholder,CLM-155604,Unknown,No,RepairShop,28,No
TXN-001387,FinancialTransaction,TXN-001387,Premium Payment,,155604,3861.11,PAY-B0D4BF5E70,607b9103f2c1b418,ACH,21/9/2015,BOA,c7468d424ae4,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Customer,10,No
TXN-001388,FinancialTransaction,TXN-001388,Claim Payment,CLM-608443,608443,87780.0,PAY-00FD981BF7,ff56ef86f3f3555f,ACH,7/12/2015,Citibank,1caf6da904a3,Checking,Cleared,No,No,No,Insured,CLM-608443,Unknown,No,Lawyer,14,No
TXN-001389,FinancialTransaction,TXN-001389,Premium Payment,,608443,8520.12,PAY-00FD981BF7,ff56ef86f3f3555f,Credit Card,6/7/2015,Chase,b0128aac5ca0,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Customer,60,No
TXN-001390,FinancialTransaction,TXN-001390,Claim Payment,CLM-117862,117862,72800.0,PAY-75E43C12EF,e52767bc0d9df92c,Wire Transfer,12/7/2015,Citibank,8d2a284a3701,Savings,Flagged,No,No,Yes,Attorney,CLM-117862,ACH,No,Hospital,40,No
TXN-001391,FinancialTransaction,TXN-001391,Premium Payment,,117862,7552.51,PAY-75E43C12EF,e52767bc0d9df92c,ACH,17/5/2015,Citibank,8db347a9e1ca,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,30,No
TXN-001392,FinancialTransaction,TXN-001392,Premium Payment,,991553,6414.85,PAY-5B1B3318FA,939b2c421cf1466d,Credit Card,23/11/2015,BOA,dccfccb43409,Checking,Pending,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,12,No
TXN-001393,FinancialTransaction,TXN-001393,Claim Payment,CLM-727443,727443,3600.0,PAY-6B3B4A0359,5b4182b7d7cb719f,Credit Card,,Wells Fargo,ec7a2329f4a2,Checking,Cleared,No,No,Yes,Medical Provider,CLM-727443,Unknown,No,RepairShop,25,No
TXN-001394,FinancialTransaction,TXN-001394,Premium Payment,,727443,295.84,PAY-6B3B4A0359,5b4182b7d7cb719f,ACH,2/11/2015,Chase,785a7a71b361,Checking,Pending,No,No,No,Insurance Carrier,,Check,No,RepairShop,24,No
TXN-001395,FinancialTransaction,TXN-001395,Claim Payment,CLM-378587,378587,62640.0,PAY-882C129234,45535003ab7af311,ACH,26/8/2015,Wells Fargo,bdcb60bb7dc2,Checking,Cleared,No,No,No,Lienholder,CLM-378587,Venmo,No,Customer,9,No
TXN-001396,FinancialTransaction,TXN-001396,Premium Payment,,378587,5207.13,PAY-882C129234,45535003ab7af311,Check,5/2/2015,Wells Fargo,5b0f9a18d6d2,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,RepairShop,30,No
TXN-001397,FinancialTransaction,TXN-001397,Premium Payment,,420948,5692.39,PAY-56F8BD4D22,c563fc6618af430f,ACH,2/3/2015,Chase,81da923764af,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,Yes,Lawyer,47,No
TXN-001398,FinancialTransaction,TXN-001398,Premium Payment,,457188,6093.59,PAY-7C32EA6547,b54c769baa9098c3,Credit Card,10/9/2015,Chase,31d2cba6d580,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Unknown,13,No
TXN-001399,FinancialTransaction,TXN-001399,Premium Payment,,118236,4571.78,PAY-8255A19EE4,900aac2656cd49ed,Check,19/5/2015,Wells Fargo,e78c9961cc0c,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,41,No
TXN-001400,FinancialTransaction,TXN-001400,Premium Payment,,987524,5088.2,PAY-E7C7D85FB0,1faeecaab63c3b9f,ACH,10/5/2015,Citibank,3baffbd55dd0,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Hospital,23,No
TXN-001401,FinancialTransaction,TXN-001401,Premium Payment,,490596,262.27,PAY-2A9E562AA0,c46a97e4de43216a,ACH,3/1/2015,Chase,9bb061fbfaa9,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Lawyer,18,No
TXN-001402,FinancialTransaction,TXN-001402,Premium Payment,,524215,7364.63,PAY-690D620016,9063383c420f05bd,ACH,8/6/2015,Citibank,654e5b8afb31,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,13,No
